patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
sonora_256_50_179,0,0.27608714,0,0,0,0,0.72391284
sonora_256_50_180,0,0.27182338,0,0,0,0,0.72817665
sonora_256_50_181,0,0.36430776,0,0,0,0,0.6356923
sonora_256_50_182,0,0.6851975,0,0,0,0,0.3148026
sonora_256_50_183,0,0.8740406,0,0,0,0,0.12595938
sonora_256_50_184,0,0.6297352,0,0.001011797,0,0,0.36925304
sonora_256_50_185,0,0.45426646,0,0.005303915,0,0,0.5404296
sonora_256_50_186,0,0.32468486,0,0.004292118,0,0,0.671023
sonora_256_50_187,0.003912529,0.09005513,0,0,0,0,0.9060323
sonora_256_50_188,0.04425665,0.091730095,0,0,0,0,0.86401325
sonora_256_50_189,0.073088706,0.20871639,0,0,0,0,0.71819496
sonora_256_50_190,0.0536216,0.21650136,0,0,0,0,0.72987705
sonora_256_50_191,0.14458627,0.1077956,0,0,0,0,0.7476181
sonora_256_50_192,0.29014716,0.025958091,0,0,0,0,0.68389475
sonora_256_50_193,0.16817544,0.017677534,0,0,0,0,0.81414706
sonora_256_50_194,0.001737539,0,0,0,0,0,0.99826247
sonora_256_50_195,0,0,0,0,0,0,1
sonora_256_50_196,0,0.020975733,0,0,0,0,0.9790243
sonora_256_50_197,0,0.026888771,0,0,0,0,0.9731113
sonora_256_50_198,0,0.005913038,0,0,0,0,0.994087
sonora_256_50_199,0,0.016061617,0,0,0,0,0.9839384
sonora_256_50_200,0,0.058204573,0,0,0,0,0.9417954
sonora_256_50_201,0,0.08769192,0,0,0,0,0.91230804
sonora_256_50_202,0,0.06876791,0,0,0,0,0.9312321
sonora_256_50_203,0,0.023218948,0,0,0,0,0.9767811
sonora_256_50_204,0,0,0,0,0,0,1
sonora_256_50_205,0,0.03507943,0,0,0,0,0.9649206
sonora_256_50_206,0,0.3137187,0,0,0,0,0.68628126
sonora_256_50_207,0.05183684,0.53256,0,0,0,0,0.4156031
sonora_256_50_208,0.044746745,0,0,0,0,0,0.95525324
sonora_256_50_209,0.024028903,0,0,0,0,0,0.97597104
sonora_256_50_210,0.025497913,0,0,0,0,0,0.9745021
sonora_256_50_211,0.050626613,0,0,0,0,0,0.9493734
sonora_256_50_212,0.0487857,0,0,0,0,0,0.9512143
sonora_256_50_213,0.066521764,0,0,0,0.013233093,0,0.9202451
sonora_256_50_214,0.0626496,0,0,0,0.027946796,0,0.9094036
sonora_256_50_215,0.028223675,0.06935112,0,0,0.015818857,0,0.8866064
sonora_256_50_216,0.008438837,0.06935112,0,0,0.001105155,0,0.9211049
sonora_256_50_217,0,0.004312422,0,0,0,0,0.99568754
sonora_256_50_218,0,0.02608783,0,0,0,0,0.9739122
sonora_256_50_219,0,0.05734534,0,0,0,0,0.94265467
sonora_256_50_220,0,0.03556993,0,0,0,0,0.9644301
sonora_256_50_221,0,0,0,0,0,0,1
sonora_256_50_222,0,0,0,0,0,0,1
sonora_256_50_223,0,0,0,0,0.10170708,0,0.8982929
sonora_256_50_224,0,0,0,0,0.40842262,0,0.59157735
sonora_256_50_225,0,0,0,0,0.59385055,0,0.40614945
sonora_256_50_226,0,0.05351809,0,0,0.3001163,0,0.6463656
sonora_256_50_227,0,0.08365413,0,0,0.012981305,0,0.90336454
sonora_256_50_228,0,0.030136041,0,0,0,0,0.96986395
sonora_256_50_229,0,0,0,0,0,0,1
sonora_256_50_230,0,0,0,0,0,0,1
sonora_256_50_231,0,0,0,0,0,0,1
sonora_256_50_232,0,0.035389557,0,0,0,0,0.96461046
sonora_256_50_233,0.005333322,0.041419487,0,0,0,0,0.95324725
sonora_256_50_234,0.008577338,0.16600125,0,0,0,0,0.8254214
sonora_256_50_235,0.006159173,0.2667604,0,0,0,0,0.72708046
sonora_256_50_236,0.03623368,0.16757092,0,0,0,0,0.7961954
sonora_256_50_237,0.03331852,0.06078184,0,0,0,0,0.90589964
sonora_256_50_238,0,0,0,0,0,0,1
sonora_256_50_239,0,0,0,0,0,0,1
sonora_256_50_240,0,0,0,0,0,0,1
sonora_256_50_241,0,0,0,0,0,0,1
sonora_256_50_242,0.001941753,0,0,0,0,0,0.99805826
sonora_256_50_243,0.03882923,0,0,0,0,0,0.9611708
sonora_256_50_244,0.066668466,0,0,0,0,0,0.93333155
sonora_256_50_245,0.035764325,0.015130459,0,0,0,0,0.9491052
sonora_256_50_246,0.005983342,0.029973857,0,0,0,0,0.96404284
sonora_256_50_247,0,0.014843399,0,0,0,0,0.98515666
sonora_256_50_248,0,0,0,0,0,0,1
sonora_256_50_249,0,0,0,0,0,0,1
sonora_256_50_250,0,0.041082293,0,0,0,0,0.9589177
sonora_256_50_251,0,0.37475815,0,0,0,0,0.6252419
sonora_256_50_252,0,0.7977818,0,0.03580182,0,0,0.16641627
sonora_256_50_253,0,0.72734606,0,0.24321032,0,0,0.02944363
sonora_256_50_254,0,0.5817336,0,0.37768912,0,0,0.04057735
sonora_256_50_255,0,0.5976781,0,0.1702806,0,0,0.23204124
sonora_256_50_256,0.003912529,0.27918464,0,0,0,0,0.71690285
sonora_256_50_257,0.024790397,0.0419574,0,0,0,0,0.93325216
sonora_256_50_258,0.044805873,0.102991715,0,0,0,0,0.8522024
sonora_256_50_259,0.038134232,0.11376041,0,0,0,0,0.8481054
sonora_256_50_260,0.022613734,0.06098617,0,0,0,0,0.9164001
sonora_256_50_261,0.16393393,0.03160885,0,0,0,0,0.8044572
sonora_256_50_262,0.26106232,0.023348775,0,0,0,0,0.7155889
sonora_256_50_263,0.10553591,0,0,0,0,0,0.8944641
sonora_256_50_264,0,0,0,0,0,0,1
sonora_256_50_265,0,0,0,0,0,0,1
sonora_256_50_266,0,0,0,0,0,0,1
sonora_256_50_267,0,0,0,0,0,0,1
sonora_256_50_268,0,0,0,0,0,0,1
sonora_256_50_269,0,0,0,0,0,0,1
sonora_256_50_270,0,0.002861887,0,0,0,0,0.99713814
sonora_256_50_271,0,0.002861887,0,0,0,0,0.99713814
sonora_256_50_272,0,0,0,0,0,0,1
sonora_256_50_273,0,0,0,0,0,0,1
sonora_256_50_274,0,0.034864534,0,0,0,0,0.9651355
sonora_256_50_275,0,0.1868696,0,0,0,0,0.81313044
sonora_256_50_276,0.037548807,0.43725574,0,0,0,0,0.5251955
sonora_256_50_277,0.000395044,0,0,0,0,0,0.99960494
sonora_256_50_278,0.000395044,0,0,0,0,0,0.99960494
sonora_256_50_279,0.025497913,0,0,0,0,0,0.9745021
sonora_256_50_280,0.050626613,0,0,0,0,0,0.9493734
sonora_256_50_281,0.0487857,0,0,0,0,0,0.9512143
sonora_256_50_282,0.06551213,0,0,0,0,0,0.9344878
sonora_256_50_283,0.06807234,0,0,0,0,0,0.9319276
sonora_256_50_284,0.037609417,0.001729431,0,0,0,0,0.9606612
sonora_256_50_285,0.011392202,0.001729431,0,0,0,0,0.98687834
sonora_256_50_286,0,0.014873164,0,0,0,0,0.9851268
sonora_256_50_287,0,0.014873164,0,0,0,0,0.9851268
sonora_256_50_288,0,0.020942774,0,0,0,0,0.97905725
sonora_256_50_289,0.020991717,0.034862734,0,0,0,0,0.94414556
sonora_256_50_290,0.053843226,0.013919963,0,0,0,0,0.9322368
sonora_256_50_291,0.03461006,0,0,0,0,0,0.96538997
sonora_256_50_292,0.001758547,0,0,0,0.045094572,0,0.9531469
sonora_256_50_293,0,0,0,0,0.35882992,0,0.64117
sonora_256_50_294,0,0,0,0,0.5542558,0,0.44574425
sonora_256_50_295,0,0,0,0,0.25093272,0,0.7490673
sonora_256_50_296,0,0,0,0,0.010412315,0,0.9895877
sonora_256_50_297,0,0,0,0,0,0,1
sonora_256_50_298,0,0,0,0,0,0,1
sonora_256_50_299,0,0,0,0,0,0,1
sonora_256_50_300,0,0,0,0,0,0,1
sonora_256_50_301,0,0.002917249,0,0,0,0,0.99708277
sonora_256_50_302,0.005333322,0.015341349,0,0,0,0,0.97932535
sonora_256_50_303,0.008577338,0.054333612,0,0,0,0,0.9370891
sonora_256_50_304,0.011709317,0.051193643,0,0,0,0,0.937097
sonora_256_50_305,0.025508089,0.058855135,0,0,0,0,0.9156368
sonora_256_50_306,0.01704279,0.049571,0,0,0,0,0.9333862
sonora_256_50_307,0,0,0,0,0,0,1
sonora_256_50_308,0,0,0,0,0,0,1
sonora_256_50_309,0,0,0,0,0,0,1
sonora_256_50_310,0,0,0,0,0,0,1
sonora_256_50_311,0,0,0,0,0,0,1
sonora_256_50_312,0,0,0,0,0,0,1
sonora_256_50_313,0,0,0,0,0,0,1
sonora_256_50_314,0,0,0,0,0,0,1
sonora_256_50_315,0,0,0,0,0,0,1
sonora_256_50_316,0,0,0,0,0,0,1
sonora_256_50_317,0,0,0,0,0,0,1
sonora_256_50_318,0,0,0,0,0,0,1
sonora_256_50_319,0,0,0,0,0,0,1
sonora_256_50_320,0,0.10545665,0,0.045818266,0,0,0.8487251
sonora_256_50_321,0,0.32438037,0,0.3262943,0,0,0.34932536
sonora_256_50_322,0,0.26252702,0,0.73687273,0,0,0.000600268
sonora_256_50_323,0,0.15733485,0,0.8426652,0,0,0
sonora_256_50_324,0,0.48795575,0,0.3905388,0,0,0.12150543
sonora_256_50_325,0,0.37926304,0,0.004270371,0,0,0.6164666
sonora_256_50_326,0,0.005038847,0,0,0,0,0.99496114
sonora_256_50_327,0,0.003409724,0,0,0,0,0.99659026
sonora_256_50_328,0,0.01778428,0,0,0,0,0.9822157
sonora_256_50_329,0,0.016555557,0,0,0,0,0.98344445
sonora_256_50_330,0.028425789,0.00785224,0,0,0,0,0.963722
sonora_256_50_331,0.18863274,0.00567124,0,0,0,0,0.805696
sonora_256_50_332,0.23878275,0,0,0,0,0,0.76121724
sonora_256_50_333,0.078575805,0,0,0,0,0,0.9214242
sonora_256_50_334,0,0,0,0,0,0,1
sonora_256_50_335,0,0,0,0,0,0,1
sonora_256_50_336,0,0,0,0,0,0,1
sonora_256_50_337,0,0,0,0,0,0,1
sonora_256_50_338,0,0,0,0,0,0,1
sonora_256_50_339,0,0,0,0,0,0,1
sonora_256_50_340,0,0,0,0,0,0,1
sonora_256_50_341,0,0,0,0,0,0,1
sonora_256_50_342,0.009210377,0,0,0,0,0,0.99078965
sonora_256_50_343,0.023345623,0.03299019,0,0,0,0,0.9436642
sonora_256_50_344,0.014135246,0.22911733,0,0,0,0,0.7567474
sonora_256_50_345,0,0.3422756,0,0,0,0,0.6577244
sonora_256_50_346,0,0.07602073,0,0,0,0,0.9239793
sonora_256_50_347,0,0.072161436,0,0,0,0,0.92783856
sonora_256_50_348,0,0.02183478,0,0,0,0,0.9781652
sonora_256_50_349,0,0,0,0,0,0,1
sonora_256_50_350,0,0,0,0,0,0,1
sonora_256_50_351,0,0,0,0,0,0,1
sonora_256_50_352,0.011359897,0,0,0,0,0,0.9886401
sonora_256_50_353,0.014313263,0,0,0,0,0,0.9856867
sonora_256_50_354,0.002953366,0,0,0,0,0,0.99704665
sonora_256_50_355,0,0.06544031,0,0,0,0,0.9345597
sonora_256_50_356,0,0.06739244,0,0,0.0527645,0,0.87984306
sonora_256_50_357,0,0.032794543,0,0,0.10675825,0,0.8604472
sonora_256_50_358,0.020991717,0.077707574,0,0,0.053993747,0,0.84730697
sonora_256_50_359,0.054371633,0.04686515,0,0,0,0,0.8987632
sonora_256_50_360,0.056847252,0,0,0,0,0,0.9431528
sonora_256_50_361,0.023467336,0,0,0,0.007107595,0,0.969425
sonora_256_50_362,0,0,0,0,0.14528331,0,0.85471666
sonora_256_50_363,0,0,0,0,0.38720927,0,0.61279076
sonora_256_50_364,0,0,0,0,0.29671168,0,0.7032883
sonora_256_50_365,0,0,0,0,0.04767816,0,0.9523218
sonora_256_50_366,0,0,0,0,0,0,1
sonora_256_50_367,0,0,0,0,0,0,1
sonora_256_50_368,0,0,0,0,0,0,1
sonora_256_50_369,0,0,0,0,0,0,1
sonora_256_50_370,0,0,0,0,0,0,1
sonora_256_50_371,0,0.00639417,0,0,0,0,0.9936058
sonora_256_50_372,0,0.006884405,0,0,0,0,0.9931156
sonora_256_50_373,0.005550142,0.000490234,0,0,0,0,0.99395967
sonora_256_50_374,0.007032524,0,0,0,0,0,0.9929674
sonora_256_50_375,0.001482381,0,0,0,0,0,0.99851763
sonora_256_50_376,0,0,0,0,0,0,1
sonora_256_50_377,0,0,0,0,0,0,1
sonora_256_50_378,0,0,0,0,0,0,1
sonora_256_50_379,0,0,0,0,0,0,1
sonora_256_50_380,0,0,0,0,0,0,1
sonora_256_50_381,0,0,0,0,0,0,1
sonora_256_50_382,0,0,0,0,0,0,1
sonora_256_50_383,0,0,0,0,0,0,1
sonora_256_50_384,0,0,0,0,0,0,1
sonora_256_50_385,0,0,0,0,0,0,1
sonora_256_50_386,0,0,0,0,0,0,1
sonora_256_50_387,0,0,0,0,0,0,1
sonora_256_50_388,0,0,0,0,0,0,1
sonora_256_50_389,0,0.001076884,0,0.0566675,0,0,0.9422556
sonora_256_50_390,0,0.005802422,0,0.4983616,0,0,0.495836
sonora_256_50_391,0,0.004725538,0,0.9416941,0,0,0.05358036
sonora_256_50_392,0,0.029834729,0,0.96620643,0,0,0.003958848
sonora_256_50_393,0,0.3770317,0,0.48577985,0,0,0.1371885
sonora_256_50_394,0,0.35223582,0,0.019573396,0,0,0.6281908
sonora_256_50_395,0,0.014681548,0,0,0,0,0.9853184
sonora_256_50_396,0,0.021314492,0,0,0,0,0.97868556
sonora_256_50_397,0,0.011671791,0,0,0,0,0.9883282
sonora_256_50_398,0,0,0,0,0,0,1
sonora_256_50_399,0,0,0,0,0,0,1
sonora_256_50_400,0.056408577,0,0,0,0,0,0.9435914
sonora_256_50_401,0.22637591,0.04092196,0,0,0,0,0.7327021
sonora_256_50_402,0.21900186,0.05722266,0,0,0,0,0.7237755
sonora_256_50_403,0.049034543,0.019196613,0,0,0,0,0.9317689
sonora_256_50_404,0,0.002895913,0,0,0,0,0.9971041
sonora_256_50_405,0,0,0,0,0,0,1
sonora_256_50_406,0,0,0,0,0,0,1
sonora_256_50_407,0,0,0,0,0,0,1
sonora_256_50_408,0,0,0,0,0,0,1
sonora_256_50_409,0,0,0,0,0,0,1
sonora_256_50_410,0,0,0,0,0,0,1
sonora_256_50_411,0.009210377,0.000480568,0,0,0,0,0.99030906
sonora_256_50_412,0.03783412,0.23914684,0,0,0,0,0.723019
sonora_256_50_413,0.046316776,0.42971408,0,0,0,0,0.5239692
sonora_256_50_414,0.017693035,0.19914861,0,0,0,0,0.78315836
sonora_256_50_415,0,0.12146936,0,0,0,0,0.8785307
sonora_256_50_416,0,0.091502175,0,0,0,0,0.90849787
sonora_256_50_417,0,0.025919745,0,0,0,0,0.97408026
sonora_256_50_418,0,0,0,0,0,0,1
sonora_256_50_419,0,0,0,0,0.006510743,0,0.9934892
sonora_256_50_420,0,0,0,0,0.037559964,0,0.96244
sonora_256_50_421,0,0,0,0,0.0658388,0,0.93416125
sonora_256_50_422,0,0,0,0,0.037342764,0,0.9626572
sonora_256_50_423,0,0.02860588,0,0,0.027190013,0,0.9442041
sonora_256_50_424,0,0.105046585,0,0,0.024636824,0,0.8703166
sonora_256_50_425,0,0.0801227,0,0,0.08026866,0,0.8396086
sonora_256_50_426,0,0.06757441,0,0,0.13426241,0,0.7981632
sonora_256_50_427,0,0.11987924,0,0,0.053993747,0,0.826127
sonora_256_50_428,0.000528406,0.05598682,0,0,0,0,0.9434848
sonora_256_50_429,0.022237197,0,0,0,0,0,0.9777628
sonora_256_50_430,0.021708788,0,0,0,0,0,0.9782913
sonora_256_50_431,0,0,0,0,0.042250797,0,0.9577492
sonora_256_50_432,0,0,0,0,0.2587269,0,0.7412731
sonora_256_50_433,0,0,0,0,0.26555374,0,0.7344463
sonora_256_50_434,0,0,0,0,0.049077637,0,0.95092237
sonora_256_50_435,0,0,0,0,0,0,1
sonora_256_50_436,0,0,0,0,0,0,1
sonora_256_50_437,0,0,0,0,0,0,1
sonora_256_50_438,0,0,0,0,0,0,1
sonora_256_50_439,0,0,0,0,0,0,1
