patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
224_50_66,0.0,0.0,0.0,0.0,0.4491673,0.0,0.5508327
224_50_67,0.0,0.0,0.0,0.0,0.46968663,0.0,0.5303134
224_50_68,0.0,0.0,0.0,0.0,0.84138936,0.014101072,0.14450955
224_50_69,0.0,0.0,0.0,0.0,0.6469658,0.35303414,0.0
224_50_70,0.0,0.0,0.0,0.0,0.32147798,0.67852205,0.0
224_50_71,0.0,0.0,0.0,0.0,0.42811555,0.5033894,0.06849504
224_50_72,0.0,0.28833258,0.0,0.0,0.39873827,0.24395293,0.06897619
224_50_73,0.0,0.36430874,0.0,0.0,0.13173108,0.50396013,0.0
224_50_74,0.0,0.074463196,0.0,0.0,0.0894635,0.8360733,0.0
224_50_75,0.0,0.0,0.0,0.0,0.53683114,0.4631689,0.0
224_50_76,0.0,0.0,0.0,0.0,0.8141713,0.0518525,0.13397622
224_50_77,0.0,0.0,0.0,0.0,0.800252,0.064796396,0.13495159
224_50_78,0.0,0.0,0.0,0.0,0.4668958,0.5062836,0.026820581
224_50_79,0.0,0.06495095,0.0,0.0,0.030558107,0.60578406,0.29870686
224_50_80,0.0,0.15854517,0.0,0.0,0.0,0.16271609,0.6787388
224_50_81,0.0,0.09380899,0.0,0.0,0.0,0.0,0.90619105
224_50_82,0.0,0.027298504,0.0,0.0,0.0,0.0,0.97270155
224_50_83,0.0,0.08033251,0.0,0.0,0.0,0.0,0.91966754
224_50_84,0.0,0.055499163,0.0,0.08494248,0.0,0.0,0.85955834
224_50_85,0.0,0.0022852654,0.0,0.5802964,0.0,0.0,0.4174184
224_50_86,0.0,0.0919943,0.0,0.9046094,0.0,0.0,0.003396351
224_50_87,0.0,0.18889728,0.0,0.4092463,0.36141297,0.04044344,0.0
224_50_88,0.0,0.096941814,0.0,0.0,0.76434696,0.1387112,0.0
224_50_89,0.0,0.0,0.0,0.0,0.73151374,0.2684863,0.0
224_50_90,0.0,0.22209738,0.0,0.0,0.33088803,0.35245478,0.09455986
224_50_91,0.0,0.6430683,0.0,0.0073744794,0.060862474,0.18280244,0.10589228
224_50_92,0.0,0.57937753,0.0,0.3461354,0.06383488,0.0,0.010652215
224_50_93,0.0,0.31295747,0.0,0.64812094,0.0024953792,0.036426213,0.0
224_50_94,0.0,0.4257849,0.0,0.3514684,0.039207205,0.18353948,0.0
224_50_95,0.0,0.33077905,0.0,0.04264578,0.33847764,0.28697896,0.001118487
224_50_96,0.0,0.059404302,0.0,0.0,0.7436421,0.14011225,0.056841366
224_50_97,0.0,0.0,0.0,0.0,0.5990093,0.0,0.40099078
224_50_98,0.0,0.0,0.0,0.0,0.18296117,0.0,0.81703883
224_50_99,0.0,0.0,0.0,0.0,0.028826261,0.0,0.97117376
224_50_100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_101,0.0,0.0,0.0,0.0,0.004807967,0.0,0.99519205
224_50_102,0.0,0.058077447,0.0,0.0,0.34732544,0.0,0.59459716
224_50_103,0.0,0.05859899,0.0,0.0,0.5670853,0.0,0.37431562
224_50_104,0.0,0.0,0.0,0.0,0.22986645,0.0,0.77013355
224_50_105,0.037648976,0.0,0.0,0.0,0.010944113,0.0,0.9514069
224_50_106,0.037996422,0.0,0.0,0.0,0.009110884,0.0,0.9528927
224_50_107,0.0,0.0,0.0,0.0,0.27087733,0.0,0.7291227
224_50_108,0.0,0.0,0.0,0.0,0.45883736,0.0,0.5411626
224_50_109,0.0,0.0,0.0,0.0,0.4957353,0.0,0.5042648
224_50_110,0.0,0.010700759,0.0,0.0,0.76807785,0.025665792,0.1955556
224_50_111,0.0,0.37717503,0.0,0.0,0.5476081,0.07521683,0.0
224_50_112,0.0,0.36995012,0.0,0.0,0.4509466,0.0497844,0.12931895
224_50_113,0.0,0.0,0.0,0.0,0.38131523,0.0,0.6186848
224_50_114,0.0,0.0,0.0,0.0,0.04902601,0.0,0.950974
224_50_115,0.0,0.0,0.0,0.0,0.13918328,0.0,0.8608168
224_50_116,0.047977794,0.0,0.0,0.0,0.40034986,0.0,0.55167234
224_50_117,0.048721902,0.0,0.0,0.0,0.49703103,0.0,0.45424706
224_50_118,0.00025390513,0.08350952,0.0,0.0,0.60693944,0.0,0.30929714
224_50_119,0.0,0.41097748,0.0,0.0,0.5861172,0.0,0.0029052813
224_50_120,0.0,0.33005342,0.0,0.0,0.31166035,0.0,0.35828617
224_50_121,0.0,0.0,0.0,0.0,0.14055386,0.0,0.85944617
224_50_122,0.0,0.0,0.0,0.0,0.26877815,0.0,0.7312219
224_50_123,0.0,0.0,0.0,0.0,0.6064949,0.0,0.39350507
224_50_124,0.0,0.07115588,0.0,0.0,0.714866,0.0,0.21397816
224_50_125,0.0,0.0719522,0.0,0.0,0.51151365,0.0,0.41653422
224_50_126,0.0,0.0,0.0,0.0,0.13239688,0.0,0.8676031
224_50_127,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_129,0.0,0.075208336,0.0,0.0,0.0,0.0,0.9247917
224_50_130,0.0,0.07609988,0.0,0.0,0.0,0.0,0.9239001
224_50_131,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_132,0.0,0.03586909,0.0,0.0,0.0,0.0,0.9641309
224_50_133,0.0,0.18698569,0.0,0.0,0.0,0.0,0.81301427
224_50_134,0.0,0.22504985,0.0,0.0,0.0,0.0,0.77495015
224_50_135,0.0,0.07341264,0.0,0.0,0.0,0.0,0.92658734
224_50_136,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_137,0.09811313,6.530423e-05,0.0,0.0,0.13499616,0.0,0.7668254
224_50_138,0.15792978,0.027375042,0.0,0.0,0.46853793,0.0,0.34615725
224_50_139,0.34138364,0.05356974,0.0,0.0,0.52096087,0.0,0.0840857
224_50_140,0.3133311,0.16077292,0.0,0.0,0.5219189,0.0,0.0039770864
224_50_141,0.027836697,0.16199757,0.0,0.0,0.56980383,0.0,0.2403619
224_50_142,0.0,0.025991831,0.0,0.0,0.23377942,0.26839206,0.47183666
224_50_143,0.0,0.0,0.0,0.0,0.035683908,0.732966,0.23135015
224_50_144,0.0,0.0,0.0,0.0,0.50811285,0.49188712,0.0
224_50_145,0.0,0.0,0.0,0.0,0.9751214,0.024878604,0.0
224_50_146,0.0,0.018803231,0.0,0.0,0.98119676,0.0,0.0
224_50_147,0.0,0.041249648,0.0,0.0,0.95875037,0.0,0.0
224_50_148,0.0,0.02250132,0.0,0.0,0.89114225,0.0,0.08635643
224_50_149,0.0,0.0,0.0,0.0,0.62559164,0.28673065,0.087677725
224_50_150,0.0,0.15478568,0.0,0.0,0.27120906,0.5740053,0.0
224_50_151,0.0,0.33049232,0.0,0.0,0.104433715,0.56507397,0.0
224_50_152,0.0,0.1760422,0.0,0.0,0.045721374,0.7782364,0.0
224_50_153,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224_50_154,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224_50_155,0.0,0.0,0.0,0.0,0.0,0.5988275,0.40117252
224_50_156,0.0,0.0,0.0,0.0,0.0,0.096237026,0.903763
224_50_157,0.0,0.09317766,0.0,0.0,0.2393546,0.0,0.66746765
224_50_158,0.0,0.10136279,0.0,0.0,0.52698857,0.20564541,0.16600323
224_50_159,0.0,0.0066497885,0.0,0.0,0.6483061,0.2962786,0.048765536
224_50_160,0.0,0.0,0.0,0.0,0.373105,0.08851741,0.5383775
224_50_161,0.0,0.0,0.0,0.0,0.04881159,0.0,0.95118845
224_50_162,0.0,0.0,0.0,0.0,0.17223981,0.0,0.82776016
224_50_163,0.0,0.0,0.0,0.0,0.52177423,0.0,0.47822574
224_50_164,0.0,0.0,0.0,0.0,0.9654162,0.0,0.0345838
224_50_165,0.075160675,0.61794835,0.0,0.0,0.0,0.0,0.30689088
224_50_166,0.053859215,0.7958384,0.0,0.0,0.0,0.0,0.15030243
224_50_167,0.01670644,0.77844584,0.0,0.0,0.0,0.0,0.20484777
224_50_168,0.0,0.29515225,0.0,0.0,0.0,0.0,0.70484775
224_50_169,0.060503148,0.029063491,0.0,0.0,0.0,0.0,0.91043335
224_50_170,0.078100316,0.032940798,0.0,0.0,0.0,0.0,0.88895905
224_50_171,0.123681135,0.11944815,0.0,0.0,0.0,0.0,0.7568707
224_50_172,0.365204,0.3000049,0.0,0.0,0.0,0.0,0.33479097
224_50_173,0.26303878,0.32541823,0.0,0.0,0.0,0.0,0.41154295
224_50_174,0.0039187144,0.14098413,0.0,0.0,0.0,0.0,0.8550972
224_50_175,0.06711218,0.0,0.0,0.0,0.0,0.0,0.93288785
224_50_176,0.14002147,0.0,0.0,0.0,0.0,0.0,0.85997856
224_50_177,0.0729093,0.059443906,0.0,0.0,0.0,0.0,0.86764675
224_50_178,0.0,0.16887751,0.0,0.0,0.0,0.0,0.8311225
224_50_179,0.0,0.20653108,0.0,0.0,0.0,0.0,0.79346895
224_50_180,0.0,0.1469124,0.0,0.0,0.0,0.0,0.8530876
224_50_181,0.0,0.16525318,0.0,0.0,0.0,0.0,0.83474684
224_50_182,0.0,0.21544196,0.0,0.0,0.0,0.0,0.78455806
224_50_183,0.0,0.38741872,0.0,0.0,0.0,0.0,0.6125813
224_50_184,0.0,0.34251752,0.0,0.0,0.0,0.0,0.65748245
224_50_185,0.0,0.15257753,0.0,0.0,0.0,0.0,0.8474225
224_50_186,0.0,0.10910287,0.0,0.0,0.0,0.0,0.89089715
224_50_187,0.0,0.109445535,0.0,0.0,0.0,0.0,0.89055455
224_50_188,0.0,0.20877966,0.0,0.0,0.0,0.0,0.79122037
224_50_189,0.0,0.110961966,0.0,0.0,0.0,0.0,0.88903797
224_50_190,0.0,0.0039777155,0.0,0.0,0.0,0.0,0.9960223
224_50_191,0.0,0.06447675,0.0,0.0,0.0,0.0,0.9355233
224_50_192,0.0,0.30775592,0.0,0.0,0.0,0.0,0.69224405
224_50_193,0.0,0.34454614,0.0,0.0,0.0,0.0,0.6554538
224_50_194,0.0,0.13730589,0.0,0.0,0.0,0.0,0.8626941
224_50_195,0.0,0.15580603,0.0,0.0,0.0,0.0,0.84419394
224_50_196,0.0,0.12006136,0.0,0.0,0.0,0.0,0.8799386
224_50_197,0.0,0.0680742,0.0,0.0,0.0,0.0,0.93192583
224_50_198,0.0,0.14963569,0.0,0.0,0.0,0.0,0.8503643
224_50_199,0.0,0.19909693,0.0,0.0,0.0,0.0,0.80090314
224_50_200,0.0,0.21093695,0.0,0.0,0.0,0.0,0.7890631
224_50_201,0.0434678,0.10853494,0.0,0.0,0.0,0.0,0.84799725
224_50_202,0.0434678,0.010861469,0.0,0.0,0.0,0.0,0.9456707
224_50_203,0.0,0.0,0.0,0.0,0.0,0.02753729,0.9724627
224_50_204,0.0,0.0,0.0,0.0,0.019850265,0.4859646,0.49418512
224_50_205,0.0,0.0,0.0,0.0,0.37739077,0.5902788,0.03233044
224_50_206,0.0,0.0,0.0,0.0,0.7166404,0.1318515,0.15150811
224_50_207,0.0,0.0,0.0,0.0,0.8236686,0.03543133,0.14090008
224_50_208,0.046488907,0.0,0.0,0.0,0.51445454,0.43905666,0.0
224_50_209,0.20096944,0.0,0.0,0.0,0.049885783,0.73401463,0.015130164
224_50_210,0.15448055,0.004365458,0.0,0.0,0.0,0.51211524,0.32903877
224_50_211,0.0,0.3357779,0.0,0.0,0.0,0.28072676,0.38349536
224_50_212,0.0,0.69647855,0.0,0.0,0.0,0.09900083,0.20452061
224_50_213,0.0,0.6368518,0.0,0.0,0.0,0.0,0.3631482
224_50_214,0.0,0.59989446,0.0,0.0,0.0,0.0,0.40010554
224_50_215,0.0,0.5130144,0.0,0.0,0.0,0.024208887,0.46277672
224_50_216,0.0,0.2864018,0.0,0.0,0.0,0.12595943,0.58763874
224_50_217,0.0,0.1549281,0.0,0.0,0.0,0.33722115,0.5078507
224_50_218,0.0,0.064313084,0.0,0.0,0.055920396,0.64469516,0.23507138
224_50_219,0.0,0.010881189,0.0,0.0,0.121155955,0.84398896,0.02397387
224_50_220,0.0,0.0,0.0,0.0,0.08480388,0.827531,0.0876651
224_50_221,0.0,0.0,0.0,0.0,0.055956967,0.6145832,0.32945988
224_50_222,0.0,0.0,0.0,0.0,0.036388647,0.5075088,0.45610258
224_50_223,0.0,0.0008861106,0.0,0.0,0.0,0.4130485,0.58606535
224_50_224,0.0,0.063237175,0.0,0.0,0.0,0.12735629,0.8094065
224_50_225,0.0,0.1305593,0.0,0.0,0.0,0.0043561007,0.8650845
224_50_226,0.0,0.10380882,0.0,0.0,0.019949488,0.42258087,0.4536609
224_50_227,0.0,0.07674303,0.0,0.0,0.25313625,0.6438955,0.02622524
224_50_228,0.0,0.041142467,0.0,0.0,0.7230102,0.23116532,0.0046820785
224_50_229,0.0,0.0,0.0,0.0,0.8739088,0.005494546,0.12059661
224_50_230,0.0,0.0,0.0,0.0,0.69308245,0.0,0.30691755
224_50_231,0.0,0.021966502,0.0,0.0,0.7060259,0.0,0.27200764
224_50_232,0.0,0.035433456,0.0,0.0,0.7993577,0.08420421,0.08100465
224_50_233,0.0,0.013466951,0.0,0.007882741,0.48767555,0.49097466,0.0
224_50_234,0.0,0.0,0.0,0.19151917,0.11519714,0.6932837,0.0
224_50_235,0.0,0.1032184,0.0,0.2888374,0.16783686,0.43811384,0.0019934685
224_50_236,0.0,0.39410383,0.0,0.10520097,0.16607022,0.3326315,0.0019934685
224_50_237,0.0,0.3124676,0.0,0.0,0.03577116,0.65176123,0.0
224_50_238,0.016822832,0.021582194,0.0,0.0,0.25314003,0.70845497,0.0
224_50_239,0.016822832,0.0,0.0,0.0,0.6790669,0.2538239,0.050286375
224_50_240,0.0,0.0,0.0,0.0,0.7867807,0.016099341,0.19711992
224_50_241,0.0,0.0,0.0,0.0,0.8161416,0.037024822,0.14683355
224_50_242,0.0,0.0,0.0,0.0,0.49937832,0.42308515,0.07753648
224_50_243,0.0,0.08960074,0.0,0.0,0.036403183,0.4628287,0.41116735
224_50_244,0.0,0.17321703,0.0,0.0,0.0,0.076768376,0.7500146
224_50_245,0.0,0.08361629,0.0,0.0,0.0,0.0,0.91638374
224_50_246,0.0,0.05082316,0.0,0.0,0.0,0.07570827,0.8734685
224_50_247,0.0,0.05086995,0.0,0.0,0.0,0.12226605,0.826864
224_50_248,0.0,4.6790574e-05,0.0,0.04539415,0.0,0.04655778,0.90800124
224_50_249,0.0,0.0,0.0,0.45940349,0.0,0.0,0.5405965
224_50_250,0.0,0.145246,0.0,0.76876336,0.0,0.0,0.085990645
224_50_251,0.0,0.20633256,0.0,0.35475403,0.20661989,0.19676009,0.035533458
224_50_252,0.0,0.061633054,0.0,0.0,0.39859626,0.40694258,0.13282812
224_50_253,0.0,0.08018481,0.0,0.0,0.34388182,0.42601362,0.14991973
224_50_254,0.0,0.200225,0.0,0.0,0.15190543,0.29355907,0.3543105
224_50_255,0.0,0.47257888,0.0,0.073974006,0.01091578,0.077727884,0.36480343
224_50_256,0.0,0.40769964,0.0,0.480123,0.0109157795,0.0,0.10126148
224_50_257,0.0,0.12454424,0.0,0.78639334,0.0,0.006705618,0.08235682
224_50_258,0.0,0.2907552,0.0,0.51859015,0.012923445,0.06778518,0.109946124
224_50_259,0.0,0.3955565,0.0,0.14269958,0.15223211,0.2307837,0.0787281
224_50_260,0.0,0.17401364,0.0,0.0043537947,0.56911564,0.21696937,0.03554752
224_50_261,0.0,0.00037554448,0.0,0.0,0.76402456,0.047265228,0.18833464
224_50_262,0.0018823688,0.0,0.0,0.0,0.44029918,0.0,0.5578184
224_50_263,0.0018823688,0.0,0.0,0.0,0.10608164,0.0,0.892036
224_50_264,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_265,0.0,0.0,0.0,0.0,0.0369407,0.0,0.9630593
224_50_266,0.0,0.036029372,0.0,0.0,0.37367964,0.0,0.590291
224_50_267,0.0,0.04675991,0.0,0.0,0.68916786,0.0,0.26407218
224_50_268,0.0,0.010730541,0.0,0.0,0.5550421,0.0,0.43422738
224_50_269,0.03391323,0.0,0.0,0.0,0.26602542,0.0,0.7000613
224_50_270,0.03391323,0.0,0.0,0.0,0.06561057,0.0,0.9004762
224_50_271,0.0,0.0,0.0,0.0,0.13567305,0.0,0.86432695
224_50_272,0.0,0.0,0.0,0.0,0.3127644,0.0,0.68723565
224_50_273,0.0,0.0,0.0,0.0,0.5724999,0.0013493027,0.42615074
224_50_274,0.0,0.039781056,0.0,0.0,0.72343594,0.1315348,0.10524822
224_50_275,0.0,0.37110075,0.0,0.0,0.45670924,0.17219001,0.0
224_50_276,0.0,0.33795276,0.0,0.0,0.5496422,0.041589078,0.07081603
224_50_277,0.0,0.0052633435,0.0,0.0,0.5939402,0.0,0.40079644
224_50_278,0.0,0.0,0.0,0.0,0.3960334,0.0,0.6039666
224_50_279,0.0,0.0,0.0,0.0,0.31866342,0.0,0.6813365
224_50_280,0.025839178,0.0,0.0,0.0,0.25089315,0.0,0.72326773
224_50_281,0.046208333,0.0,0.0,0.0,0.30342415,0.0,0.65036756
224_50_282,0.020342207,0.043005757,0.0,0.0,0.53359336,0.0,0.40305862
224_50_283,0.0,0.3044532,0.0,0.0,0.62079793,0.0,0.07474898
224_50_284,0.0,0.26253414,0.0,0.0,0.46120018,0.0,0.27626568
224_50_285,0.0,0.0,0.0,0.0,0.23153402,0.0,0.768466
224_50_286,0.0,0.0,0.0,0.0,0.14647442,0.0,0.8535256
224_50_287,0.0,0.0,0.0,0.0,0.3491174,0.0,0.6508826
224_50_288,0.0,0.032644045,0.0,0.0,0.5427996,0.0,0.42455637
224_50_289,0.0,0.03281059,0.0,0.0,0.40324596,0.0,0.56394345
224_50_290,0.0,0.0,0.0,0.0,0.061973833,0.0,0.93802613
224_50_291,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_292,0.0,0.006478448,0.0,0.0,0.0,0.0,0.9935215
224_50_293,0.0,0.04546229,0.0,0.0,0.0,0.0,0.95453775
224_50_294,0.0,0.03915402,0.0,0.0,0.0,0.0,0.96084595
224_50_295,0.0,0.009838627,0.0,0.0,0.0,0.0,0.99016136
224_50_296,0.0,0.09863988,0.0,0.0,0.0,0.0,0.90136015
224_50_297,0.0,0.15465368,0.0,0.0,0.0,0.0,0.84534633
224_50_298,0.0,0.14704722,0.0,0.0,0.0,0.0,0.8529528
224_50_299,0.0,0.0817018,0.0,0.0,0.0,0.0,0.9182982
224_50_300,0.010049335,0.0,0.0,0.0,0.0,0.0,0.9899506
224_50_301,0.14963952,2.7454189e-05,0.0,0.0,0.14536239,0.0,0.70497066
224_50_302,0.29382178,0.011421895,0.0,0.0,0.34346622,0.0,0.35129017
224_50_303,0.32298493,0.040922627,0.0,0.0,0.49731165,0.0,0.13878065
224_50_304,0.19135344,0.084891655,0.0,0.0,0.6685494,0.0,0.055205517
224_50_305,0.02192527,0.06601807,0.0,0.0,0.60577005,0.0,0.30628663
224_50_306,0.0,0.010506295,0.0,0.0,0.24565716,0.15049547,0.5933412
224_50_307,0.0,0.0,0.0,0.0,0.13552158,0.5196066,0.34487188
224_50_308,0.0,0.0,0.0,0.0,0.5794797,0.41705,0.0034703328
224_50_309,0.0,0.0,0.0,0.0,0.9530308,0.04696919,0.0
224_50_310,0.0,0.010399108,0.0,0.0,0.9896009,0.0,0.0
224_50_311,0.0,0.024311643,0.0,0.0,0.9756884,0.0,0.0
224_50_312,0.0,0.013932843,0.0,0.0,0.8939716,0.0,0.092095554
224_50_313,0.0,0.0,0.0,0.0,0.67682165,0.2305474,0.09263097
224_50_314,0.0,0.058252756,0.0,0.0,0.29484528,0.64690197,0.0
224_50_315,0.012043749,0.1761248,0.0,0.0,0.042197946,0.7696335,0.0
224_50_316,0.012115012,0.19211763,0.0,0.0,0.017637558,0.7781298,0.0
224_50_317,0.0,0.090593345,0.0,0.0,0.021458551,0.88794816,0.0
224_50_318,0.0,0.01637263,0.0,0.0,0.035265796,0.8492528,0.09910877
224_50_319,0.0,1.4633448e-05,0.0,0.0,0.01454307,0.42336515,0.56207716
224_50_320,0.0,0.0,0.0,0.0,0.0,0.036341608,0.9636584
224_50_321,0.0,0.035155058,0.0,0.0,0.17153734,0.02271603,0.77059156
224_50_322,0.0,0.09155695,0.0,0.0,0.50108004,0.13664511,0.27071786
224_50_323,0.0,0.056533035,0.0,0.0,0.67907953,0.24772438,0.016663082
224_50_324,0.0,0.0,0.0,0.0,0.49226916,0.13405977,0.37367103
224_50_325,0.0,0.0,0.0,0.0,0.26933336,0.0,0.73066664
224_50_326,0.0,0.0,0.0,0.0,0.35564706,0.0,0.644353
224_50_327,0.0,0.0,0.0,0.0,0.46415615,0.0,0.53584385
224_50_328,0.0,0.0,0.0,0.0,0.47575927,0.0,0.5242408
224_50_329,0.020213157,0.4131901,0.0,0.0,0.0,0.0,0.56659675
224_50_330,0.054052643,0.5260328,0.0,0.0,0.0,0.0,0.41991448
224_50_331,0.043414157,0.6364716,0.0,0.0,0.0,0.0,0.32011425
224_50_332,0.010721873,0.34979576,0.0,0.0,0.0,0.0,0.6394824
224_50_333,0.22742377,0.031096986,0.0,0.0,0.0,0.0,0.7414793
224_50_334,0.47843975,0.00010874483,0.0,0.0,0.0,0.0,0.52145153
224_50_335,0.6114088,0.00027109456,0.0,0.0,0.0,0.0,0.38832003
224_50_336,0.7755174,0.048578113,0.0,0.0,0.0,0.0,0.1759045
224_50_337,0.5238654,0.17458148,0.0,0.0,0.0,0.0,0.3015531
224_50_338,0.098019056,0.12627448,0.0,0.0,0.0,0.0,0.77570647
224_50_339,0.049201235,0.0,0.0,0.0,0.0,0.0,0.9507988
224_50_340,0.14150669,0.0,0.0,0.0,0.0,0.0,0.8584933
224_50_341,0.092305444,0.08275901,0.0,0.0,0.0,0.0,0.82493556
224_50_342,0.0,0.15748288,0.0,0.0,0.0,0.0,0.84251714
224_50_343,0.0,0.09053213,0.0,0.0,0.0,0.0,0.9094679
224_50_344,0.0,0.01580825,0.0,0.0,0.0,0.0,0.9841917
224_50_345,0.0,0.00010005694,0.0,0.0,0.0,0.0,0.9998999
224_50_346,0.0,0.02964485,0.0,0.0,0.0,0.0,0.97035515
224_50_347,0.0,0.31725946,0.0,0.0,0.0,0.0,0.68274057
224_50_348,0.0,0.28771466,0.0,0.0,0.0,0.0,0.71228534
224_50_349,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224_50_350,0.0,0.0,0.0,0.0,0.01448058,0.0,0.98551935
224_50_351,0.0,0.028516017,0.0,0.0,0.014480579,0.0,0.95700336
224_50_352,0.0,0.033611093,0.0,0.0,0.0,0.0,0.96638894
