patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
hv_256_50_24,0.0,0.08996602,0.0,0.0,0.021435207,0.08560464,0.80299413
hv_256_50_25,0.0,0.26197892,0.0,0.0,0.0,0.0,0.7380211
hv_256_50_26,0.0,0.29498202,0.0,0.0,0.0,0.0,0.705018
hv_256_50_27,0.0,0.1460005,0.0,0.0,0.0,0.0,0.8539995
hv_256_50_28,0.0,0.04726667,0.0,0.0,0.0,0.0,0.95273334
hv_256_50_29,0.0,0.00078668824,0.0,0.0,0.0,0.0,0.99921334
hv_256_50_30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_32,0.0002422102,0.0,0.0,0.0,0.0,0.0,0.99975777
hv_256_50_33,0.00064566603,0.0,0.0,0.0,0.0,0.0,0.99935436
hv_256_50_34,0.015181465,0.0026710313,0.0,0.0,0.0,0.0,0.9821475
hv_256_50_35,0.03775769,0.115713075,0.0,0.0,0.0,0.0,0.84652925
hv_256_50_36,0.022979682,0.19977945,0.0,0.0,0.0,0.0,0.7772409
hv_256_50_37,0.01874501,0.14571601,0.0,0.0,0.0,0.0,0.835539
hv_256_50_38,0.07140609,0.058978595,0.0,0.0,0.0,0.0,0.8696153
hv_256_50_39,0.081672974,0.0,0.0,0.0,0.0,0.0,0.918327
hv_256_50_40,0.07421631,0.00689597,0.0,0.0,0.0,0.0,0.9188877
hv_256_50_41,0.045204416,0.4353167,0.0,0.0,0.0,0.0,0.5194789
hv_256_50_42,0.0,0.76909924,0.0,0.0,0.0,0.0,0.2309008
hv_256_50_43,0.0,0.43614876,0.0,0.0,0.0,0.0,0.56385124
hv_256_50_44,0.0,0.09547028,0.0,0.0,0.0,0.0,0.90452975
hv_256_50_45,0.0,0.0029233643,0.0,0.0,0.0,0.0,0.99707663
hv_256_50_46,0.0,0.023946302,0.0,0.0,0.0,0.0,0.9760537
hv_256_50_47,0.0,0.021022938,0.0,0.0,0.0,0.0,0.9789771
hv_256_50_48,0.0,0.0,0.0,0.0,0.0018474286,0.0,0.99815255
hv_256_50_49,0.0,0.0,0.0,0.0,0.06117386,0.0,0.93882614
hv_256_50_50,0.0,0.00063819654,0.0,0.0,0.0776591,0.0,0.9217027
hv_256_50_51,0.0,0.085626535,0.0,0.0,0.018332671,0.0,0.8960408
hv_256_50_52,0.0,0.16967663,0.0,0.0,0.0,0.0,0.8303234
hv_256_50_53,0.0066681886,0.21464115,0.0,0.0,0.0025859324,0.0,0.77610475
hv_256_50_54,0.031074433,0.40365177,0.0,0.0,0.031375274,0.07247805,0.46142048
hv_256_50_55,0.043021042,0.5145802,0.0,0.0,0.028789343,0.24702054,0.1665889
hv_256_50_56,0.053860575,0.43620422,0.0,0.0,0.11314697,0.25489908,0.14188914
hv_256_50_57,0.035245776,0.39602044,0.0,0.0,0.29967487,0.12508267,0.14397626
hv_256_50_58,0.0,0.212252,0.0,0.0,0.4385171,0.18775009,0.16148081
hv_256_50_59,0.0,0.0115545215,0.0,0.0,0.46580088,0.23031557,0.29232904
hv_256_50_60,0.0,0.0,0.0,0.0,0.39217937,0.14774358,0.46007708
hv_256_50_61,0.0,0.07904838,0.0,0.0,0.33535546,0.07371684,0.5118793
hv_256_50_62,0.0,0.097161144,0.0,0.0,0.24738209,0.09404206,0.5614147
hv_256_50_63,0.0,0.101730034,0.012202306,0.0,0.29730403,0.10689469,0.48186892
hv_256_50_64,0.0,0.1479229,0.028832091,0.0,0.3246084,0.15891163,0.339725
hv_256_50_65,0.0,0.11427992,0.016629785,0.0,0.23650973,0.2258293,0.40675128
hv_256_50_66,0.0,0.13121489,0.0,0.0,0.1763385,0.09308957,0.599357
hv_256_50_67,0.0,0.10322722,0.0,0.0,0.057527397,5.4469165e-05,0.8391909
hv_256_50_68,0.0,0.027061379,0.0,0.0,0.0,0.0,0.9729386
hv_256_50_69,0.0,0.07525088,0.0,0.0,0.012007651,0.0,0.9127415
hv_256_50_70,0.0,0.033688605,0.0,0.0,0.5979282,0.36838317,0.0
hv_256_50_71,0.0,0.1437866,0.0,0.0,0.26972273,0.58649063,0.0
hv_256_50_72,0.0,0.17622402,0.0,0.0,0.17285235,0.6509236,0.0
hv_256_50_73,0.0,0.059619367,0.0,0.0,0.26719415,0.61560905,0.05757742
hv_256_50_74,0.0,0.011607023,0.0,0.0,0.4879607,0.42921382,0.07121843
hv_256_50_75,0.0,0.0109273605,0.0,0.0,0.5974939,0.37793776,0.013641014
hv_256_50_76,0.0,0.03141632,0.0,0.0,0.4567824,0.5118013,0.0
hv_256_50_77,0.0,0.11231071,0.0,0.0,0.35295004,0.53473926,0.0
hv_256_50_78,0.0,0.09182175,0.0,0.0,0.23747577,0.6663901,0.0043123686
hv_256_50_79,0.0,0.0,0.0,0.0,0.27848408,0.68185014,0.039665803
hv_256_50_80,0.0,0.0,0.0,0.0,0.5195457,0.28925273,0.1912016
hv_256_50_81,0.0,0.0,0.0,0.0,0.719655,0.09928023,0.1810648
hv_256_50_82,0.0,0.0,0.0,0.0,0.8168803,0.07337711,0.10974262
hv_256_50_83,0.0,0.0,0.0,0.0,0.8163415,0.0006333301,0.18302517
hv_256_50_84,0.0,0.0,0.0,0.0,0.82908756,0.07238943,0.098523036
hv_256_50_85,0.0,0.0,0.0,0.0,0.72449785,0.2754783,2.3860392e-05
hv_256_50_86,0.0,0.0,0.0,0.0,0.65519315,0.34480682,0.0
hv_256_50_87,0.0,0.0,0.0,0.0,0.8062753,0.1874541,0.0062706205
hv_256_50_88,0.0,0.0,0.0,0.0,0.7435539,0.10281351,0.15363261
hv_256_50_89,0.0,0.0,0.0,0.0,0.41652146,0.05644403,0.5270345
hv_256_50_90,0.0,0.0,0.0,0.0,0.33054695,0.0,0.6694531
hv_256_50_91,0.0,0.0,0.0,0.0,0.6171709,0.008655005,0.37417412
hv_256_50_92,0.0,0.030533522,0.0,0.0,0.47959962,0.0996294,0.39023745
hv_256_50_93,0.0,0.11020646,0.0,0.0,0.07264823,0.0909744,0.7261709
hv_256_50_94,0.0,0.18724814,0.0,0.0,0.0,0.0,0.8127519
hv_256_50_95,0.0,0.20673959,0.0,0.0,0.0,0.0,0.7932604
hv_256_50_96,0.0,0.21985684,0.0,0.0,0.0,0.0,0.78014314
hv_256_50_97,0.0,0.19276366,0.0,0.0,0.0,0.0,0.8072363
hv_256_50_98,0.0,0.099008046,0.0,0.0,0.0,0.0,0.900992
hv_256_50_99,0.0,0.026936831,0.0,0.0,0.0,0.0,0.9730632
hv_256_50_100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_101,0.0006901009,0.0,0.0,0.0,0.0,0.0,0.9993099
hv_256_50_102,0.049364846,0.0,0.0,0.0,0.0,0.0,0.95063514
hv_256_50_103,0.0767518,0.0,0.0,0.0,0.0,0.0,0.92324823
hv_256_50_104,0.028077051,0.07501915,0.0,0.0,0.0,0.0,0.8969038
hv_256_50_105,0.0,0.14320795,0.0,0.0,0.0,0.0,0.85679203
hv_256_50_106,0.0,0.12957399,0.0,0.0,0.0,0.0,0.870426
hv_256_50_107,0.04001295,0.061385185,0.0,0.0,0.0,0.0,0.8986019
hv_256_50_108,0.04001295,0.0,0.0,0.0,0.0,0.0,0.95998704
hv_256_50_109,0.030045131,0.0005208586,0.0,0.0,0.0,0.0,0.969434
hv_256_50_110,0.050488845,0.33706984,0.0,0.0,0.0,0.0,0.6124413
hv_256_50_111,0.020443713,0.75195456,0.0,0.0,0.0,0.0,0.22760175
hv_256_50_112,0.0,0.63192415,0.0,0.0,0.0,0.0,0.36807588
hv_256_50_113,0.0,0.26791114,0.0,0.0,0.0,0.0,0.73208886
hv_256_50_114,0.0,0.22925884,0.0,0.0,0.0,0.0,0.77074116
hv_256_50_115,0.0,0.20222957,0.0,0.0,0.0,0.0,0.79777044
hv_256_50_116,0.0,0.024363317,0.0,0.0,0.0,0.0,0.97563666
hv_256_50_117,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_118,0.0,0.0009132525,0.0,0.0,0.0,0.0,0.99908674
hv_256_50_119,0.0,0.021707166,0.0,0.0,0.0,0.0,0.9782928
hv_256_50_120,0.0,0.10850406,0.0,0.0,0.0,0.0,0.89149594
hv_256_50_121,0.0,0.36747134,0.0,0.0,0.0,0.0,0.63252866
hv_256_50_122,5.3409285e-06,0.45769918,0.0,0.0,0.0021861403,0.0,0.54010934
hv_256_50_123,5.3409285e-06,0.3878752,0.0,0.0,0.0040273955,0.0,0.60809207
hv_256_50_124,0.00089116435,0.41563243,0.0,0.0,0.0018412553,0.0,0.5816352
hv_256_50_125,0.031809147,0.36644053,0.0,0.0,0.0,0.0,0.6017503
hv_256_50_126,0.030917984,0.26190007,0.0,0.0,0.06351901,0.021589875,0.62207305
hv_256_50_127,0.0,0.101154715,0.0,0.0,0.25433746,0.026191525,0.6183163
hv_256_50_128,0.0,0.0,0.0,0.0,0.32317463,0.00460165,0.67222375
hv_256_50_129,0.0,0.0,0.0,0.0,0.20090838,0.0,0.79909164
hv_256_50_130,0.0,0.0668189,0.0,0.0,0.08589288,0.0,0.8472882
hv_256_50_131,0.0,0.09657485,0.0,0.0,0.046271704,0.0,0.8571535
hv_256_50_132,0.0,0.030288728,0.007446922,0.0,0.110995,0.0,0.85126936
hv_256_50_133,0.0,0.023610184,0.007446922,0.0,0.14279789,0.002139397,0.8240056
hv_256_50_134,0.0,0.11858951,0.0,0.0,0.07245828,0.023575375,0.78537685
hv_256_50_135,0.0,0.1559874,0.0,0.0,0.011724351,0.021435978,0.8108523
hv_256_50_136,0.0,0.11697598,0.0,0.0,0.0,0.0,0.88302404
hv_256_50_137,0.0,0.056500692,0.0,0.0,0.0,0.0,0.9434993
hv_256_50_138,0.0,0.06472062,0.0,0.0,0.0,0.0,0.93527937
hv_256_50_139,0.0,0.02740485,0.0,0.0,0.73310226,0.14299174,0.09650118
hv_256_50_140,0.0,0.06050075,0.0,0.0,0.31188095,0.5865649,0.041053437
hv_256_50_141,0.0,0.100489266,0.0,0.0,0.058248527,0.8250528,0.01620939
hv_256_50_142,0.0,0.06401848,0.0,0.0,0.1349736,0.76828706,0.03272085
hv_256_50_143,0.0,0.019285334,0.0,0.0,0.40904456,0.5551587,0.016511459
hv_256_50_144,0.0,0.0052054827,0.0,0.0,0.6585795,0.26353577,0.07267921
hv_256_50_145,0.0,0.0052054827,0.0,0.0,0.54477346,0.28420162,0.16581945
hv_256_50_146,0.0,0.043512408,0.0,0.0,0.37674907,0.4865983,0.09314024
hv_256_50_147,0.0,0.043512408,0.0,0.0,0.39804292,0.5496639,0.0087808035
hv_256_50_148,0.0,0.0,0.0,0.0,0.4046865,0.5732497,0.022063805
hv_256_50_149,0.0,0.0,0.0,0.0,0.2653205,0.52319276,0.21148668
hv_256_50_150,0.0,0.0,0.0,0.0,0.47491765,0.3066759,0.21840642
hv_256_50_151,0.0,0.0,0.0,0.0,0.81389236,0.10465013,0.08145751
hv_256_50_152,0.0,0.0,0.0,0.0,0.8196875,0.0,0.18031251
hv_256_50_153,0.0,0.0,0.0,0.0,0.837845,0.0,0.16215493
hv_256_50_154,0.0,0.0,0.0,0.0,0.8557747,0.09426676,0.04995854
hv_256_50_155,0.0,0.0,0.0,0.0,0.80132943,0.11046112,0.08820942
hv_256_50_156,0.0,0.0,0.0,0.0,0.8550289,0.05829266,0.086678386
hv_256_50_157,0.0,0.0,0.0,0.0,0.7075494,0.28462112,0.007829479
hv_256_50_158,0.0,0.0,0.0,0.0,0.55007076,0.25423244,0.19569682
hv_256_50_159,0.0,0.0,0.0,0.0,0.5480076,0.011709609,0.44028276
hv_256_50_160,0.0,0.0,0.0,0.0,0.60851085,0.0,0.39148915
hv_256_50_161,0.0,0.036001764,0.0,0.0,0.57604975,0.086945005,0.30100352
hv_256_50_162,0.0,0.12840454,0.0,0.0,0.22065604,0.20988548,0.44105396
hv_256_50_163,0.0,0.113593005,0.0,0.0,0.00020227775,0.14664546,0.7395593
hv_256_50_164,0.0,0.02119023,0.0,0.0,0.0,0.02370498,0.95510477
hv_256_50_165,0.0,0.10756905,0.0,0.0,0.0,0.0,0.89243096
hv_256_50_166,0.0,0.25944027,0.0,0.0,0.0,0.0,0.7405597
hv_256_50_167,0.0,0.19829279,0.0,0.0,0.0,0.0,0.8017072
hv_256_50_168,0.0,0.046421546,0.0,0.0,0.017981144,0.0,0.9355973
hv_256_50_169,0.0,0.0,0.0,0.0,0.14279532,0.0,0.8572047
hv_256_50_170,0.0010725296,0.0,0.0,0.0,0.12503713,0.0,0.87389034
hv_256_50_171,0.080626644,0.0,0.0,0.0,0.00022294253,0.0,0.9191504
hv_256_50_172,0.09285315,0.0,0.0,0.0,0.0,0.0,0.9071469
hv_256_50_173,0.013299042,0.004090429,0.0,0.0,0.0,0.0,0.9826105
hv_256_50_174,0.0,0.015083571,0.0,0.0,0.0,0.0,0.98491645
hv_256_50_175,0.0,0.022675656,0.0,0.0,0.0,0.0,0.97732437
hv_256_50_176,0.04206398,0.020348141,0.0,0.0,0.0,0.0,0.93758786
hv_256_50_177,0.04206398,0.058521915,0.0,0.0,0.0,0.0,0.89941406
hv_256_50_178,0.0063248184,0.2296401,0.0,0.0,0.0,0.0,0.76403505
hv_256_50_179,0.03539923,0.51395786,0.0,0.0,0.0,0.0,0.45064294
hv_256_50_180,0.052554145,0.62565565,0.0,0.0,0.0,0.0,0.32179022
hv_256_50_181,0.023479734,0.553158,0.0,0.0,0.0,0.0,0.42336226
hv_256_50_182,0.0,0.37554416,0.0,0.0,0.0,0.0,0.6244558
hv_256_50_183,0.0,0.34876218,0.0,0.0,0.0,0.0,0.65123785
hv_256_50_184,0.0,0.23864385,0.0,0.0,0.0,0.0,0.7613561
hv_256_50_185,0.0,0.003749454,0.0,0.0,0.0,0.0,0.99625057
hv_256_50_186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_187,0.0,0.0073641217,0.0,0.0,0.0,0.0,0.9926359
hv_256_50_188,0.008783141,0.11223998,0.0,0.0,0.0,0.0,0.8789769
hv_256_50_189,0.008783141,0.40140724,0.0,0.0,0.0,0.0,0.5898096
hv_256_50_190,0.0,0.58455575,0.0,0.0,0.0,0.0,0.41544428
hv_256_50_191,0.0,0.34836143,0.0,0.0,0.037291724,0.0,0.6143468
hv_256_50_192,0.0,0.09102287,0.0,0.0,0.15591341,0.0,0.75306374
hv_256_50_193,0.01856003,0.14147556,0.0,0.0,0.14373964,0.0,0.69622475
hv_256_50_194,0.036216013,0.11078981,0.0,0.0,0.025117954,0.0,0.8278762
hv_256_50_195,0.017655984,0.0,0.0,0.0,0.0043121404,0.0,0.9780319
hv_256_50_196,0.0,0.0,0.0,0.0,0.036416665,0.0,0.96358335
hv_256_50_197,0.0,0.0,0.0,0.0,0.14403018,0.0,0.85596985
hv_256_50_198,0.0,0.0,0.0,0.0,0.26574168,0.0,0.73425835
hv_256_50_199,0.0,0.008224989,0.0,0.0,0.1686249,0.0,0.8231501
hv_256_50_200,0.0,0.054264028,0.0,0.0,0.014808869,0.0,0.9309271
hv_256_50_201,0.0,0.046039037,0.0,0.0,0.0,0.0,0.95396096
hv_256_50_202,0.0,0.007222833,0.0,0.0,0.00045859415,0.0,0.9923186
hv_256_50_203,0.0,0.05682724,0.0,0.0,0.00045859415,0.0,0.94271415
hv_256_50_204,0.0,0.04960441,0.0,0.0,0.0,0.0,0.9503956
hv_256_50_205,0.0,0.039905068,0.0,0.0,0.0,0.0,0.9600949
hv_256_50_206,0.0,0.039905068,0.0,0.0,0.0,0.0,0.9600949
hv_256_50_207,0.0,0.004290908,0.0,0.0,0.0,0.0,0.9957091
hv_256_50_208,0.0,0.06288665,0.0,0.0,0.621688,0.10874675,0.2066786
hv_256_50_209,0.0,0.24324924,0.0,0.0,0.28245702,0.4129709,0.06132285
hv_256_50_210,0.0,0.27145025,0.0,0.0,0.16559406,0.5463749,0.016580807
hv_256_50_211,0.0,0.09086379,0.0,0.0,0.45368266,0.39923322,0.056220345
hv_256_50_212,0.0,0.008642614,0.0,0.0,0.6649183,0.28679958,0.03963954
hv_256_50_213,0.0,0.0006884056,0.0,0.0,0.6296142,0.16245596,0.20724146
hv_256_50_214,0.0,0.0,0.0,0.0,0.50547737,0.043470353,0.45105228
hv_256_50_215,0.0,0.012679874,0.0,0.0,0.5886034,0.14640276,0.25231397
hv_256_50_216,0.0,0.012679874,0.0,0.0,0.58095753,0.18555304,0.22080961
hv_256_50_217,0.0,0.0,0.0,0.0,0.618966,0.16106342,0.21997063
hv_256_50_218,0.0,0.0,0.0,0.0,0.42181912,0.52816117,0.050019685
hv_256_50_219,0.0,0.0,0.0,0.0,0.3192742,0.6383703,0.042355515
hv_256_50_220,0.0,0.0,0.0,0.0,0.72822237,0.24943608,0.022341572
hv_256_50_221,0.0,0.0,0.0,0.0,0.87343127,0.028045349,0.09852343
hv_256_50_222,0.0,0.0,0.0,0.0,0.83702946,0.0,0.16297051
hv_256_50_223,0.0,0.0,0.0,0.0,0.6929553,0.0,0.3070447
hv_256_50_224,0.0,0.0,0.0,0.0,0.68175036,0.0,0.3182496
hv_256_50_225,0.0,0.0,0.0,0.0,0.769702,0.039965607,0.19033238
hv_256_50_226,0.0,0.0,0.0,0.0,0.6190179,0.2292965,0.15168558
hv_256_50_227,0.0,0.0,0.0,0.0,0.66534257,0.2719459,0.062711544
hv_256_50_228,0.0,0.0,0.0,0.0,0.8566973,0.08432318,0.058979545
hv_256_50_229,0.0,0.0,0.0,0.0,0.66076577,0.0017081951,0.337526
hv_256_50_230,0.0,0.0054682433,0.0,0.0,0.52349603,0.08020921,0.3908265
hv_256_50_231,0.0,0.018198078,0.0,0.0,0.44730866,0.30844972,0.22604355
hv_256_50_232,0.0,0.025820542,0.0,0.0,0.15665473,0.46625715,0.35126758
hv_256_50_233,0.0,0.013090707,0.0,0.0,0.019152468,0.31589618,0.65186065
hv_256_50_234,0.0,0.051281936,0.0,0.0,0.004399139,0.07787954,0.8664394
hv_256_50_235,0.0,0.13193466,0.0,0.0,0.0,0.0,0.86806536
hv_256_50_236,0.0,0.11030088,0.0,0.0,0.0,0.0,0.8896991
hv_256_50_237,0.0,0.029648162,0.0,0.0,0.038276207,0.0,0.9320756
hv_256_50_238,0.0,0.0,0.0,0.0,0.16370197,0.0,0.83629805
hv_256_50_239,0.00062463887,0.0,0.0,0.0,0.1256487,0.0,0.87372667
hv_256_50_240,0.03190746,0.0,0.0,0.0,0.00022294253,0.0,0.9678696
hv_256_50_241,0.031282824,0.00036382434,0.0,0.0,0.0,0.0,0.96835333
hv_256_50_242,0.0,0.0014233749,0.0,0.0,0.0,0.0,0.99857664
hv_256_50_243,0.0,0.0012531531,0.0,0.0,0.0,0.0,0.9987469
hv_256_50_244,0.0,0.00019360251,0.0,0.0,0.0,0.0,0.9998064
hv_256_50_245,0.046304774,0.008665627,0.0,0.0,0.0,0.0,0.9450296
hv_256_50_246,0.046304774,0.08135428,0.0,0.0,0.0,0.0,0.8723409
hv_256_50_247,0.0,0.44321394,0.0,0.0,0.0,0.0,0.55678606
hv_256_50_248,0.008630696,0.6964798,0.0,0.0,0.0,0.0,0.2948895
hv_256_50_249,0.03621975,0.5152235,0.0,0.0,0.0,0.0,0.44855672
hv_256_50_250,0.045484655,0.37539533,0.0,0.0,0.0,0.0,0.57912004
hv_256_50_251,0.033001453,0.24860151,0.0,0.0,0.0,0.0,0.718397
hv_256_50_252,0.03306061,0.1224267,0.0,0.0,0.0,0.0,0.8445127
hv_256_50_253,0.021448854,0.06036059,0.0,0.0,0.005229836,0.0,0.9129607
hv_256_50_254,0.0050823404,0.00040907582,0.0,0.0,0.04782185,0.0,0.94668674
hv_256_50_255,0.016962158,0.0,0.0,0.0,0.043391928,0.0,0.9396459
hv_256_50_256,0.050517287,0.015244285,0.0,0.0,0.0007999148,0.0,0.93343854
hv_256_50_257,0.05787943,0.31320366,0.0,0.0,0.0,0.0,0.6289169
hv_256_50_258,0.022736056,0.70608515,0.0,0.0,0.0,0.0,0.27117878
hv_256_50_259,0.0,0.5558537,0.0,0.0,0.0,0.0,0.44414625
hv_256_50_260,0.0,0.16638224,0.0,0.0,0.1266112,0.0,0.7070066
hv_256_50_261,0.0,0.01865767,0.0,0.0,0.4017837,0.0,0.5795586
hv_256_50_262,0.037341855,0.08913655,0.0,0.0,0.31918225,0.0,0.55433935
hv_256_50_263,0.0374068,0.08913317,0.0,0.0,0.04400978,0.0,0.82945025
hv_256_50_264,6.49403e-05,0.0,0.0,0.0,0.0,0.0,0.99993503
hv_256_50_265,0.0,0.035250574,0.0,0.0,0.060541503,0.0,0.90420794
hv_256_50_266,0.0,0.03772294,0.0,0.0,0.21363437,0.0,0.7486427
hv_256_50_267,0.0,0.0024723674,0.0,0.0,0.4115619,0.0,0.58596575
hv_256_50_268,0.0,0.0,0.0,0.0,0.35794702,0.0,0.64205295
hv_256_50_269,0.0,0.016566683,0.0,0.0,0.123826854,0.0,0.85960644
hv_256_50_270,0.0,0.021395374,0.0,0.0,0.032615993,0.0,0.94598866
hv_256_50_271,0.0,0.032302216,0.0,0.0,0.052930467,0.0,0.9147673
hv_256_50_272,0.0,0.037290577,0.0,0.0,0.044663332,0.0,0.9180461
hv_256_50_273,0.0,0.009817049,0.0,0.0,0.0,0.0,0.99018294
hv_256_50_274,0.0,0.0015451177,0.0,0.0,0.0,0.0,0.99845487
hv_256_50_275,0.0,0.032293014,0.0,0.0,0.005534008,0.0,0.962173
hv_256_50_276,0.0,0.030773213,0.0,0.0,0.005534008,0.0,0.9636928
hv_256_50_277,0.0,0.096320406,0.0,0.0,0.5198729,0.046549626,0.33725706
hv_256_50_278,0.0,0.24466884,0.0,0.0,0.31714156,0.31421787,0.12397172
hv_256_50_279,0.0,0.31935838,0.0,0.0,0.1812724,0.48521936,0.01414989
hv_256_50_280,0.0,0.2703912,0.0,0.0,0.48733103,0.2187783,0.023499498
hv_256_50_281,0.0,0.1905171,0.0,0.0,0.60382974,0.18252507,0.023128081
hv_256_50_282,0.0,0.084166005,0.0,0.0,0.5239877,0.23228239,0.15956387
hv_256_50_283,0.0,0.013201684,0.0,0.0,0.45911276,0.0730091,0.45467645
hv_256_50_284,0.0,0.0,0.0,0.0,0.47772115,0.027084855,0.495194
hv_256_50_285,0.0,0.0,0.0,0.0,0.47144794,0.005060286,0.52349174
hv_256_50_286,0.0,0.0,0.0,0.0,0.6193113,0.05003002,0.3306587
hv_256_50_287,0.0,0.0,0.0,0.0,0.47636738,0.51638424,0.0072483607
hv_256_50_288,0.0,0.0,0.0,0.0,0.25898585,0.7410141,0.0
hv_256_50_289,0.0,0.0,0.0,0.0,0.59520245,0.38514265,0.019654907
hv_256_50_290,0.0,0.0,0.0,0.0,0.84292555,0.110482745,0.046591684
hv_256_50_291,0.0,0.0,0.0,0.0,0.8627583,0.0017297422,0.13551198
hv_256_50_292,0.0,0.0,0.0,0.0,0.56089365,0.004615373,0.43449095
hv_256_50_293,0.0,0.0,0.0,0.0,0.6484853,0.0028856308,0.34862906
hv_256_50_294,0.0,0.0,0.0,0.0,0.8057512,0.0035918374,0.19065693
hv_256_50_295,0.0,0.0,0.0,0.0,0.704112,0.026622232,0.26926574
hv_256_50_296,0.0,0.043346256,0.0,0.0,0.58469725,0.2615363,0.110420205
hv_256_50_297,0.0,0.043346256,0.0,0.0,0.51468694,0.36679754,0.07516927
hv_256_50_298,0.0,0.0,0.0,0.0,0.5174425,0.19355857,0.28899887
hv_256_50_299,0.0,0.0,0.0,0.0,0.57349384,0.091888174,0.33461803
hv_256_50_300,0.0,0.0,0.0,0.0,0.7158491,0.13770881,0.1464421
hv_256_50_301,0.0,0.0,0.0,0.0,0.5720791,0.3450113,0.082909614
hv_256_50_302,0.0,0.0,0.0,0.0,0.39511195,0.33395216,0.2709359
hv_256_50_303,0.0,0.01792536,0.0,0.0,0.24995087,0.17785107,0.5542727
hv_256_50_304,0.0,0.017991366,0.0,0.0,0.12346676,0.09199476,0.7665471
hv_256_50_305,0.0,0.0102294525,0.0,0.0,0.050709367,0.014172173,0.924889
hv_256_50_306,0.0,0.010163446,0.0,0.0,0.020295065,0.0,0.9695415
hv_256_50_307,0.0,0.0,0.0,0.0,0.020906642,0.0,0.9790934
hv_256_50_308,0.0,0.0,0.0,0.0,0.00061157724,0.0,0.9993884
hv_256_50_309,0.0,0.0061480496,0.0,0.0,0.0,0.009850538,0.9840014
hv_256_50_310,0.0,0.03768559,0.0,0.0,0.0,0.045015536,0.91729885
hv_256_50_311,0.0,0.106318094,0.0,0.0,0.0,0.035164997,0.85851693
hv_256_50_312,0.0,0.16747487,0.0,0.0,0.0,0.0,0.83252513
hv_256_50_313,0.0,0.17945056,0.0,0.0,0.0,0.0,0.8205494
hv_256_50_314,0.04904002,0.16247615,0.0,0.0,0.0,0.0,0.78848386
hv_256_50_315,0.050183274,0.14465317,0.0,0.0,0.0,0.0,0.80516356
hv_256_50_316,0.0011432552,0.3317402,0.0,0.0,0.0,0.0,0.6671166
hv_256_50_317,0.0,0.6228469,0.0,0.0,0.0,0.0,0.37715307
hv_256_50_318,0.0041093207,0.6438637,0.0,0.0,0.0,0.0,0.35202703
hv_256_50_319,0.022004921,0.5407057,0.0,0.0,0.0,0.0,0.43728942
hv_256_50_320,0.033001453,0.29759255,0.0,0.0,0.0,0.0,0.669406
hv_256_50_321,0.03306061,0.040710516,0.0,0.0,0.0,0.0,0.9262289
hv_256_50_322,0.021448854,0.027041886,0.0,0.0,0.00523434,0.0,0.94627494
hv_256_50_323,0.01917109,0.04384309,0.0,0.0,0.048117727,0.0,0.8888681
