patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
sonora_256_50_32,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_33,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_34,0.0,0.10470192,0.0,0.0,0.0,0.0,0.89529806
sonora_256_50_35,0.0,0.5499289,0.0,0.0,0.0,0.0,0.45007113
sonora_256_50_36,0.0,0.93302923,0.0,0.0,0.0,0.0,0.06697079
sonora_256_50_37,0.0,0.9127315,0.0,0.0,0.0,0.0,0.08726847
sonora_256_50_38,0.0,0.59951556,0.0,0.0,0.0,0.0,0.40048444
sonora_256_50_39,0.0,0.22259507,0.0,0.0,0.0,0.0,0.77740496
sonora_256_50_40,0.0,0.048008785,0.0,0.0,0.0,0.0,0.9519912
sonora_256_50_41,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_42,0.0,0.039979685,0.0,0.0,0.0,0.0,0.9600203
sonora_256_50_43,0.0,0.10881773,0.0,0.0,0.0,0.0,0.8911823
sonora_256_50_44,0.0,0.07454341,0.0,0.0,0.0,0.0,0.9254566
sonora_256_50_45,0.0,0.005705371,0.0,0.0,0.0,0.0,0.99429464
sonora_256_50_46,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_47,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_48,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_49,0.0,0.04932656,0.0,0.0,0.0,0.0,0.95067346
sonora_256_50_50,0.033486154,0.1444513,0.0,0.0,0.0,0.0,0.82206255
sonora_256_50_51,0.091783345,0.1195452,0.0,0.0,0.0,0.0,0.78867143
sonora_256_50_52,0.18230896,0.06906609,0.0,0.0,0.0,0.0,0.748625
sonora_256_50_53,0.18860438,0.044645637,0.0,0.0,0.08572179,0.0,0.6810282
sonora_256_50_54,0.09449701,0.0,0.0,0.0,0.41327593,0.0,0.49222708
sonora_256_50_55,0.029904393,0.027268102,0.0,0.0,0.6084647,0.0,0.33436278
sonora_256_50_56,0.0,0.027268102,0.0,0.0,0.30439115,0.0,0.66834074
sonora_256_50_57,0.0,0.0,0.0,0.0,0.023480542,0.0,0.97651947
sonora_256_50_58,0.0,0.072665036,0.0,0.0,0.0011103118,0.0,0.92622465
sonora_256_50_59,0.0,0.10681198,0.0,0.0,0.10285048,0.0,0.79033756
sonora_256_50_60,0.0,0.03414694,0.0,0.0,0.101740174,0.0,0.8641129
sonora_256_50_61,0.0,0.106388435,0.0,0.013466639,0.031927034,0.0,0.8482179
sonora_256_50_62,0.013172156,0.18305944,0.0,0.02687771,0.042158302,0.0,0.7347324
sonora_256_50_63,0.013172156,0.08848168,0.0,0.013411071,0.010231267,0.0,0.8747038
sonora_256_50_64,0.0,0.07701655,0.0,0.0,0.0029037811,0.0,0.92007965
sonora_256_50_65,0.0,0.082218185,0.0,0.0,0.041222543,0.0,0.87655926
sonora_256_50_66,0.0,0.017012307,0.0,0.0,0.038318764,0.0,0.94466895
sonora_256_50_67,0.0,0.006972345,0.0,0.0,0.0,0.0,0.9930276
sonora_256_50_68,3.4770346e-05,0.15200424,0.0,0.0,0.0,0.0,0.847961
sonora_256_50_69,0.07323526,0.38393137,0.0,0.0,0.0,0.0,0.5428334
sonora_256_50_70,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_71,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_72,0.0,0.0,0.0,0.0,0.061049342,0.0,0.93895066
sonora_256_50_73,0.0,0.0,0.0,0.0,0.10840391,0.0,0.8915961
sonora_256_50_74,0.0,0.0,0.0,0.0,0.14841917,0.0,0.8515808
sonora_256_50_75,0.010022338,0.0,0.0,0.0,0.2685568,0.0,0.7214209
sonora_256_50_76,0.10100273,0.004353085,0.0,0.0,0.27872688,0.0,0.6159173
sonora_256_50_77,0.1498791,0.09520729,0.0,0.0,0.12773316,0.0,0.62718046
sonora_256_50_78,0.058898702,0.13015252,0.0,0.0,0.016498495,0.0,0.7944503
sonora_256_50_79,0.0,0.07741586,0.0,0.0,0.0,0.0,0.9225841
sonora_256_50_80,0.0,0.03811755,0.0,0.0,0.0,0.0,0.9618825
sonora_256_50_81,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_82,0.0,4.364669e-05,0.0,0.0,0.0,0.0,0.99995637
sonora_256_50_83,0.035638854,0.0012694991,0.0,0.0,0.0,0.0,0.9630917
sonora_256_50_84,0.035638854,0.0012258524,0.0,0.0,0.04843183,0.0,0.9147035
sonora_256_50_85,0.0,0.0,0.0,0.0,0.13563478,0.0,0.8643652
sonora_256_50_86,0.0,0.028386218,0.0,0.0,0.25863057,0.0,0.7129832
sonora_256_50_87,0.0,0.12781546,0.0,0.0,0.19424403,0.0,0.6779405
sonora_256_50_88,0.0,0.26870358,0.0,0.0,0.03113389,0.0,0.70016253
sonora_256_50_89,0.0,0.297686,0.0,0.0,0.008317493,0.0,0.6939965
sonora_256_50_90,0.0,0.20331466,0.0,0.0,0.0,0.0,0.79668534
sonora_256_50_91,0.0,0.07640696,0.0,0.0,0.0,0.0,0.92359304
sonora_256_50_92,0.0,0.0015039562,0.0,0.0,0.0,0.0,0.99849606
sonora_256_50_93,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_94,0.01551328,0.114449844,0.0,0.0,0.0,0.0,0.8700369
sonora_256_50_95,0.03388772,0.32228792,0.0,0.0,0.0,0.0,0.6438244
sonora_256_50_96,0.049181044,0.39642358,0.0,0.0,0.0,0.0,0.5543954
sonora_256_50_97,0.077321075,0.25629714,0.0,0.0,0.0,0.0,0.6663818
sonora_256_50_98,0.08355717,0.067711666,0.0,0.0,0.0,0.0,0.84873116
sonora_256_50_99,0.0370427,0.0,0.0,0.0,0.0,0.0,0.9629573
sonora_256_50_100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_102,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_103,0.0,0.05396181,0.0,0.0,0.0,0.0,0.9460382
sonora_256_50_104,0.015028059,0.2820117,0.0,0.0,0.0,0.0,0.70296025
sonora_256_50_105,0.015181677,0.46933472,0.0,0.0,0.0,0.0,0.5154836
sonora_256_50_106,0.00015361869,0.58947766,0.0,0.0,0.0,0.0,0.4103687
sonora_256_50_107,0.0,0.6864525,0.0,0.0,0.0,0.0,0.3135475
sonora_256_50_108,0.0,0.5575156,0.0,0.0,0.0,0.0,0.44248438
sonora_256_50_109,0.0,0.3665722,0.0,0.0,0.0,0.0,0.6334278
sonora_256_50_110,0.0,0.27608714,0.0,0.0,0.0,0.0,0.72391284
sonora_256_50_111,0.0,0.31180307,0.0,0.0,0.0,0.0,0.68819696
sonora_256_50_112,0.0,0.43204316,0.0,0.0,0.0,0.0,0.5679568
sonora_256_50_113,0.0,0.48936245,0.0,0.0,0.0,0.0,0.5106375
sonora_256_50_114,0.0,0.40054205,0.0,0.0,0.0,0.0,0.5994579
sonora_256_50_115,0.0,0.16019057,0.0,0.0,0.0,0.0,0.8398094
sonora_256_50_116,0.0,0.00014773708,0.0,0.0,0.0,0.0,0.99985224
sonora_256_50_117,0.0,0.00014773708,0.0,0.0,0.0,0.0,0.99985224
sonora_256_50_118,0.0,0.010708305,0.0,0.0,0.0,0.0,0.98929167
sonora_256_50_119,0.034776635,0.11348545,0.0,0.0,0.0,0.0,0.8517379
sonora_256_50_120,0.04382355,0.16616416,0.0,0.0,0.0,0.0,0.79001224
sonora_256_50_121,0.08932516,0.13720965,0.0,0.0,0.0,0.0,0.7734652
sonora_256_50_122,0.2264621,0.07602411,0.0,0.0,0.0,0.0,0.6975138
sonora_256_50_123,0.21474405,0.0022014785,0.0,0.0,0.12312617,0.0,0.6599283
sonora_256_50_124,0.06856017,0.0,0.0,0.0,0.25472304,0.0,0.67671674
sonora_256_50_125,0.0,0.0,0.0,0.0,0.13163759,0.0,0.8683624
sonora_256_50_126,0.0,0.0,0.0,0.0,4.0714756e-05,0.0,0.9999593
sonora_256_50_127,0.0,0.06092888,0.0,0.0,0.0,0.0,0.9390711
sonora_256_50_128,0.0,0.095793106,0.0,0.0,0.00018597467,0.0,0.9040209
sonora_256_50_129,0.0,0.034864224,0.0,0.0,0.00018597467,0.0,0.9649498
sonora_256_50_130,0.0,0.07499121,0.0,0.0,0.0,0.0,0.9250088
sonora_256_50_131,0.013172156,0.14488705,0.0,0.0,0.0,0.0,0.8419408
sonora_256_50_132,0.013172156,0.12439359,0.0,0.0,0.0,0.0,0.86243427
sonora_256_50_133,0.0,0.13919476,0.0,0.0,0.0029037811,0.0,0.85790145
sonora_256_50_134,0.0,0.101709306,0.0,0.0,0.041222543,0.0,0.8570681
sonora_256_50_135,0.0,0.017012307,0.0,0.0,0.038318764,0.0,0.94466895
sonora_256_50_136,0.0,0.00021489749,0.0,0.0,0.0,0.0,0.9997851
sonora_256_50_137,3.4770346e-05,0.22223347,0.0,0.0,0.0,0.0,0.7777318
sonora_256_50_138,0.04817667,0.50473595,0.0,0.0,0.0,0.0,0.4470874
sonora_256_50_139,0.044351704,0.0,0.0,0.0,0.0,0.0,0.9556483
sonora_256_50_140,0.02363386,0.0,0.0,0.0,0.0,0.0,0.97636616
sonora_256_50_141,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_142,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_143,0.0,0.0,0.0,0.0,0.056728374,0.0,0.94327164
sonora_256_50_144,0.011031978,0.0,0.0,0.0,0.1593804,0.0,0.82958764
sonora_256_50_145,0.08244338,0.004353085,0.0,0.0,0.22860038,0.0,0.68460315
sonora_256_50_146,0.07469679,0.15870702,0.0,0.0,0.143552,0.0,0.6230442
sonora_256_50_147,0.0032853826,0.17801525,0.0,0.0,0.01760365,0.0,0.8010957
sonora_256_50_148,0.0,0.066091284,0.0,0.0,0.0,0.0,0.9339087
sonora_256_50_149,0.0,0.06420538,0.0,0.0,0.0,0.0,0.9357946
sonora_256_50_150,0.0,0.057345334,0.0,0.0,0.0,0.0,0.94265467
sonora_256_50_151,0.0,0.03556993,0.0,0.0,0.0,0.0,0.9644301
sonora_256_50_152,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_153,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_154,0.0,0.0,0.0,0.0,0.0637201,0.0,0.9362799
sonora_256_50_155,0.0,0.023047414,0.0,0.0,0.17913707,0.0,0.7978155
sonora_256_50_156,0.0,0.078210935,0.0,0.0,0.33559746,0.0,0.5861916
sonora_256_50_157,0.0,0.24479443,0.0,0.0,0.23354612,0.0,0.52165943
sonora_256_50_158,0.0,0.2610693,0.0,0.0,0.013365632,0.0,0.7255651
sonora_256_50_159,0.0,0.07793911,0.0,0.0,0.0,0.0,0.9220609
sonora_256_50_160,0.0,0.00650073,0.0,0.0,0.0,0.0,0.9934993
sonora_256_50_161,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_162,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_163,0.0,0.07987301,0.0,0.0,0.0,0.0,0.920127
sonora_256_50_164,0.0,0.18630673,0.0,0.0,0.0,0.0,0.8136933
sonora_256_50_165,0.0,0.3812663,0.0,0.0,0.0,0.0,0.6187337
sonora_256_50_166,0.015904779,0.42843655,0.0,0.0,0.0,0.0,0.5556587
sonora_256_50_167,0.050532266,0.1648148,0.0,0.0,0.0,0.0,0.78465295
sonora_256_50_168,0.034627486,0.011210842,0.0,0.0,0.0,0.0,0.9541617
sonora_256_50_169,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_170,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_171,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_172,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_173,0.016969813,0.0068086614,0.0,0.0,0.0,0.0,0.9762215
sonora_256_50_174,0.05401091,0.010291265,0.0,0.0,0.0,0.0,0.93569785
sonora_256_50_175,0.06682208,0.11690021,0.0,0.0,0.0,0.0,0.8162777
sonora_256_50_176,0.03576433,0.37330317,0.0,0.0,0.0,0.0,0.5909325
sonora_256_50_177,0.005983342,0.48971182,0.0,0.0,0.0,0.0,0.5043048
sonora_256_50_178,0.0,0.37714255,0.0,0.0,0.0,0.0,0.62285745
sonora_256_50_179,0.0,0.27608714,0.0,0.0,0.0,0.0,0.72391284
sonora_256_50_180,0.0,0.27182338,0.0,0.0,0.0,0.0,0.72817665
sonora_256_50_181,0.0,0.36430773,0.0,0.0,0.0,0.0,0.63569224
sonora_256_50_182,0.0,0.6851974,0.0,0.0,0.0,0.0,0.3148026
sonora_256_50_183,0.0,0.8740406,0.0,0.0,0.0,0.0,0.12595938
sonora_256_50_184,0.0,0.6297351,0.0,0.0010117966,0.0,0.0,0.36925307
sonora_256_50_185,0.0,0.4542665,0.0,0.0053039147,0.0,0.0,0.5404296
sonora_256_50_186,0.0,0.3246849,0.0,0.004292118,0.0,0.0,0.671023
sonora_256_50_187,0.0039125285,0.09005513,0.0,0.0,0.0,0.0,0.9060323
sonora_256_50_188,0.04425665,0.091730095,0.0,0.0,0.0,0.0,0.86401325
sonora_256_50_189,0.073088706,0.20871639,0.0,0.0,0.0,0.0,0.7181949
sonora_256_50_190,0.0536216,0.21650136,0.0,0.0,0.0,0.0,0.72987705
sonora_256_50_191,0.14458625,0.1077956,0.0,0.0,0.0,0.0,0.74761814
sonora_256_50_192,0.29014716,0.02595809,0.0,0.0,0.0,0.0,0.68389475
sonora_256_50_193,0.16817544,0.017677534,0.0,0.0,0.0,0.0,0.81414706
sonora_256_50_194,0.001737539,0.0,0.0,0.0,0.0,0.0,0.99826247
sonora_256_50_195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_196,0.0,0.020975733,0.0,0.0,0.0,0.0,0.9790243
sonora_256_50_197,0.0,0.026888771,0.0,0.0,0.0,0.0,0.9731112
sonora_256_50_198,0.0,0.0059130387,0.0,0.0,0.0,0.0,0.994087
sonora_256_50_199,0.0,0.016061617,0.0,0.0,0.0,0.0,0.9839384
sonora_256_50_200,0.0,0.058204576,0.0,0.0,0.0,0.0,0.9417954
sonora_256_50_201,0.0,0.087691925,0.0,0.0,0.0,0.0,0.9123081
sonora_256_50_202,0.0,0.06876791,0.0,0.0,0.0,0.0,0.9312321
sonora_256_50_203,0.0,0.023218947,0.0,0.0,0.0,0.0,0.9767811
sonora_256_50_204,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_205,0.0,0.03507943,0.0,0.0,0.0,0.0,0.9649206
sonora_256_50_206,0.0,0.3137187,0.0,0.0,0.0,0.0,0.6862813
sonora_256_50_207,0.051836845,0.53256,0.0,0.0,0.0,0.0,0.4156031
sonora_256_50_208,0.04474675,0.0,0.0,0.0,0.0,0.0,0.95525324
sonora_256_50_209,0.024028903,0.0,0.0,0.0,0.0,0.0,0.9759711
sonora_256_50_210,0.025497913,0.0,0.0,0.0,0.0,0.0,0.9745021
sonora_256_50_211,0.05062661,0.0,0.0,0.0,0.0,0.0,0.94937336
sonora_256_50_212,0.0487857,0.0,0.0,0.0,0.0,0.0,0.9512143
sonora_256_50_213,0.066521764,0.0,0.0,0.0,0.013233094,0.0,0.9202451
sonora_256_50_214,0.0626496,0.0,0.0,0.0,0.027946796,0.0,0.9094036
sonora_256_50_215,0.028223675,0.06935112,0.0,0.0,0.015818857,0.0,0.88660634
sonora_256_50_216,0.008438837,0.06935112,0.0,0.0,0.0011051547,0.0,0.9211049
sonora_256_50_217,0.0,0.004312422,0.0,0.0,0.0,0.0,0.9956876
sonora_256_50_218,0.0,0.026087828,0.0,0.0,0.0,0.0,0.9739122
sonora_256_50_219,0.0,0.057345334,0.0,0.0,0.0,0.0,0.94265467
sonora_256_50_220,0.0,0.03556993,0.0,0.0,0.0,0.0,0.9644301
sonora_256_50_221,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_223,0.0,0.0,0.0,0.0,0.10170708,0.0,0.8982929
sonora_256_50_224,0.0,0.0,0.0,0.0,0.40842262,0.0,0.59157735
sonora_256_50_225,0.0,0.0,0.0,0.0,0.59385055,0.0,0.40614945
sonora_256_50_226,0.0,0.05351809,0.0,0.0,0.3001163,0.0,0.6463656
sonora_256_50_227,0.0,0.08365413,0.0,0.0,0.012981305,0.0,0.90336454
sonora_256_50_228,0.0,0.030136041,0.0,0.0,0.0,0.0,0.96986395
sonora_256_50_229,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_230,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_231,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_232,0.0,0.03538956,0.0,0.0,0.0,0.0,0.96461046
sonora_256_50_233,0.0053333216,0.04141949,0.0,0.0,0.0,0.0,0.9532472
sonora_256_50_234,0.0085773375,0.16600126,0.0,0.0,0.0,0.0,0.8254214
sonora_256_50_235,0.0061591733,0.2667604,0.0,0.0,0.0,0.0,0.72708046
sonora_256_50_236,0.03623368,0.16757092,0.0,0.0,0.0,0.0,0.7961954
sonora_256_50_237,0.03331852,0.06078184,0.0,0.0,0.0,0.0,0.90589964
sonora_256_50_238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_239,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_240,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_241,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_242,0.0019417532,0.0,0.0,0.0,0.0,0.0,0.99805826
sonora_256_50_243,0.03882923,0.0,0.0,0.0,0.0,0.0,0.9611708
sonora_256_50_244,0.066668466,0.0,0.0,0.0,0.0,0.0,0.93333155
sonora_256_50_245,0.03576433,0.015130459,0.0,0.0,0.0,0.0,0.9491052
sonora_256_50_246,0.005983342,0.029973857,0.0,0.0,0.0,0.0,0.9640428
sonora_256_50_247,0.0,0.014843399,0.0,0.0,0.0,0.0,0.9851566
sonora_256_50_248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_249,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_250,0.0,0.041082293,0.0,0.0,0.0,0.0,0.95891774
sonora_256_50_251,0.0,0.37475815,0.0,0.0,0.0,0.0,0.6252419
sonora_256_50_252,0.0,0.7977819,0.0,0.035801824,0.0,0.0,0.1664163
sonora_256_50_253,0.0,0.72734606,0.0,0.2432103,0.0,0.0,0.029443627
sonora_256_50_254,0.0,0.5817336,0.0,0.3776891,0.0,0.0,0.04057735
sonora_256_50_255,0.0,0.5976781,0.0,0.1702806,0.0,0.0,0.23204125
sonora_256_50_256,0.0039125285,0.2791846,0.0,0.0,0.0,0.0,0.71690285
sonora_256_50_257,0.024790397,0.0419574,0.0,0.0,0.0,0.0,0.93325216
sonora_256_50_258,0.044805873,0.10299172,0.0,0.0,0.0,0.0,0.8522024
sonora_256_50_259,0.038134232,0.11376041,0.0,0.0,0.0,0.0,0.8481054
sonora_256_50_260,0.022613734,0.06098617,0.0,0.0,0.0,0.0,0.9164001
sonora_256_50_261,0.16393393,0.03160885,0.0,0.0,0.0,0.0,0.8044572
sonora_256_50_262,0.26106232,0.023348775,0.0,0.0,0.0,0.0,0.7155889
sonora_256_50_263,0.10553591,0.0,0.0,0.0,0.0,0.0,0.8944641
sonora_256_50_264,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_267,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_268,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_269,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_270,0.0,0.0028618868,0.0,0.0,0.0,0.0,0.99713814
sonora_256_50_271,0.0,0.0028618868,0.0,0.0,0.0,0.0,0.99713814
sonora_256_50_272,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_274,0.0,0.034864534,0.0,0.0,0.0,0.0,0.96513546
sonora_256_50_275,0.0,0.1868696,0.0,0.0,0.0,0.0,0.8131304
sonora_256_50_276,0.037548807,0.43725574,0.0,0.0,0.0,0.0,0.5251955
sonora_256_50_277,0.00039504387,0.0,0.0,0.0,0.0,0.0,0.99960494
sonora_256_50_278,0.00039504387,0.0,0.0,0.0,0.0,0.0,0.99960494
sonora_256_50_279,0.025497913,0.0,0.0,0.0,0.0,0.0,0.9745021
sonora_256_50_280,0.05062661,0.0,0.0,0.0,0.0,0.0,0.94937336
sonora_256_50_281,0.0487857,0.0,0.0,0.0,0.0,0.0,0.9512143
sonora_256_50_282,0.06551213,0.0,0.0,0.0,0.0,0.0,0.9344879
sonora_256_50_283,0.06807234,0.0,0.0,0.0,0.0,0.0,0.9319277
sonora_256_50_284,0.037609417,0.0017294314,0.0,0.0,0.0,0.0,0.9606612
sonora_256_50_285,0.011392202,0.0017294314,0.0,0.0,0.0,0.0,0.9868784
sonora_256_50_286,0.0,0.014873163,0.0,0.0,0.0,0.0,0.98512685
sonora_256_50_287,0.0,0.014873163,0.0,0.0,0.0,0.0,0.98512685
sonora_256_50_288,0.0,0.020942774,0.0,0.0,0.0,0.0,0.97905725
sonora_256_50_289,0.020991717,0.034862738,0.0,0.0,0.0,0.0,0.94414556
sonora_256_50_290,0.053843226,0.0139199635,0.0,0.0,0.0,0.0,0.9322368
sonora_256_50_291,0.03461006,0.0,0.0,0.0,0.0,0.0,0.96538997
sonora_256_50_292,0.0017585469,0.0,0.0,0.0,0.045094572,0.0,0.9531469
sonora_256_50_293,0.0,0.0,0.0,0.0,0.35882992,0.0,0.6411701
sonora_256_50_294,0.0,0.0,0.0,0.0,0.5542558,0.0,0.44574425
sonora_256_50_295,0.0,0.0,0.0,0.0,0.25093272,0.0,0.7490673
sonora_256_50_296,0.0,0.0,0.0,0.0,0.010412315,0.0,0.98958766
sonora_256_50_297,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_299,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_300,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_301,0.0,0.002917249,0.0,0.0,0.0,0.0,0.99708277
sonora_256_50_302,0.0053333216,0.015341349,0.0,0.0,0.0,0.0,0.97932535
sonora_256_50_303,0.0085773375,0.05433361,0.0,0.0,0.0,0.0,0.937089
sonora_256_50_304,0.011709317,0.051193643,0.0,0.0,0.0,0.0,0.937097
sonora_256_50_305,0.02550809,0.058855135,0.0,0.0,0.0,0.0,0.9156368
sonora_256_50_306,0.01704279,0.049571,0.0,0.0,0.0,0.0,0.9333862
sonora_256_50_307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_308,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_309,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_310,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_311,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_313,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_314,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_315,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_317,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_318,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_319,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sonora_256_50_320,0.0,0.10545665,0.0,0.045818266,0.0,0.0,0.8487251
sonora_256_50_321,0.0,0.32438037,0.0,0.32629427,0.0,0.0,0.34932536
sonora_256_50_322,0.0,0.26252702,0.0,0.73687273,0.0,0.0,0.00060026813
sonora_256_50_323,0.0,0.15733485,0.0,0.84266514,0.0,0.0,0.0
sonora_256_50_324,0.0,0.48795572,0.0,0.39053884,0.0,0.0,0.12150543
sonora_256_50_325,0.0,0.37926304,0.0,0.0042703715,0.0,0.0,0.6164666
sonora_256_50_326,0.0,0.0050388463,0.0,0.0,0.0,0.0,0.99496114
sonora_256_50_327,0.0,0.003409724,0.0,0.0,0.0,0.0,0.99659026
sonora_256_50_328,0.0,0.01778428,0.0,0.0,0.0,0.0,0.9822157
sonora_256_50_329,0.0,0.016555557,0.0,0.0,0.0,0.0,0.98344445
